;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;energy_cons_summer;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
81268;81268;52.0;AT112;SI;(66, 81, 74, 70, 72, 85, 89);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;30.0;52.0;250.0;100.0;0.2;(66, 81, 74, 70, 72, 85, 89);{66: 30.0};{89: 30.0};{66: {52.0: 30.0}};9483
81272;81272;56.0;AT112;SI;(66, 81, 74, 70, 72, 85, 89);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;31.0;56.0;250.0;100.0;0.2;(66, 81, 74, 70, 72, 85, 89);{66: 31.0};{89: 31.0};{66: {56.0: 31.0}};9484
81276;81276;60.0;AT112;SI;(66, 81, 74, 70, 72, 85, 89);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;37.0;60.0;250.0;100.0;0.2;(66, 81, 74, 70, 72, 85, 89);{66: 37.0};{89: 37.0};{66: {60.0: 37.0}};9485
81280;81280;64.0;AT112;SI;(66, 81, 74, 70, 72, 85, 89);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;36.0;64.0;250.0;100.0;0.2;(66, 81, 74, 70, 72, 85, 89);{66: 36.0};{89: 36.0};{66: {64.0: 36.0}};9486
81284;81284;68.0;AT112;SI;(66, 81, 74, 70, 72, 85, 89);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;36.0;68.0;250.0;100.0;0.2;(66, 81, 74, 70, 72, 85, 89);{66: 36.0};{89: 36.0};{66: {68.0: 36.0}};9487
81288;81288;72.0;AT112;SI;(66, 81, 74, 70, 72, 85, 89);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;41.0;72.0;250.0;100.0;0.2;(66, 81, 74, 70, 72, 85, 89);{66: 41.0};{89: 41.0};{66: {72.0: 41.0}};9488
81292;81292;76.0;AT112;SI;(66, 81, 74, 70, 72, 85, 89);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;26.0;76.0;250.0;100.0;0.2;(66, 81, 74, 70, 72, 85, 89);{66: 26.0};{89: 26.0};{66: {76.0: 26.0}};9489
81296;81296;80.0;AT112;SI;(66, 81, 74, 70, 72, 85, 89);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;24.0;80.0;250.0;100.0;0.2;(66, 81, 74, 70, 72, 85, 89);{66: 24.0};{89: 24.0};{66: {80.0: 24.0}};9490
81300;81300;84.0;AT112;SI;(66, 81, 74, 70, 72, 85, 89);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;8.0;84.0;250.0;100.0;0.2;(66, 81, 74, 70, 72, 85, 89);{66: 8.0};{89: 8.0};{66: {84.0: 8.0}};9491
81304;81304;88.0;AT112;SI;(66, 81, 74, 70, 72, 85, 89);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;3.0;88.0;250.0;100.0;0.2;(66, 81, 74, 70, 72, 85, 89);{66: 3.0};{89: 3.0};{66: {88.0: 3.0}};9492
81308;81308;92.0;AT112;SI;(66, 81, 74, 70, 72, 85, 89);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;2.0;92.0;250.0;100.0;0.2;(66, 81, 74, 70, 72, 85, 89);{66: 2.0};{89: 2.0};{66: {92.0: 2.0}};9493
81336;81336;24.0;AT130;DE2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);151.25;250.0;100.0;20.0;15.0;1.0;0.4024999999999999;3.0;24.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);{76: 3.0};{1: 3.0};{76: {24.0: 3.0}};9494
81340;81340;28.0;AT130;DE2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);151.25;250.0;100.0;20.0;15.0;0.5;0.4024999999999999;7.0;28.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);{76: 7.0};{1: 7.0};{76: {28.0: 7.0}};9495
81344;81344;32.0;AT130;DE2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);151.25;250.0;100.0;20.0;15.0;0.5;0.4024999999999999;7.0;32.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);{76: 7.0};{1: 7.0};{76: {32.0: 7.0}};9496
81348;81348;36.0;AT130;DE2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);151.25;250.0;100.0;20.0;15.0;0.7;0.4024999999999999;7.0;36.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);{76: 7.0};{1: 7.0};{76: {36.0: 7.0}};9497
81352;81352;40.0;AT130;DE2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);151.25;250.0;100.0;20.0;15.0;0.7;0.4024999999999999;7.0;40.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);{76: 7.0};{1: 7.0};{76: {40.0: 7.0}};9498
81356;81356;44.0;AT130;DE2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);151.25;250.0;100.0;20.0;15.0;1.0;0.4024999999999999;2.0;44.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);{76: 2.0};{1: 2.0};{76: {44.0: 2.0}};9499
81360;81360;48.0;AT130;DE2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);151.25;250.0;100.0;20.0;15.0;1.0;0.4024999999999999;3.0;48.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);{76: 3.0};{1: 3.0};{76: {48.0: 3.0}};9500
81364;81364;52.0;AT130;DE2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);151.25;250.0;100.0;20.0;15.0;0.5;0.4024999999999999;2.0;52.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);{76: 2.0};{1: 2.0};{76: {52.0: 2.0}};9501
81368;81368;56.0;AT130;DE2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);151.25;250.0;100.0;20.0;15.0;1.0;0.4024999999999999;5.0;56.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);{76: 5.0};{1: 5.0};{76: {56.0: 5.0}};9502
81372;81372;60.0;AT130;DE2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);151.25;250.0;100.0;20.0;15.0;0.7;0.4024999999999999;4.0;60.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);{76: 4.0};{1: 4.0};{76: {60.0: 4.0}};9503
81376;81376;64.0;AT130;DE2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);151.25;250.0;100.0;20.0;15.0;0.6;0.4024999999999999;5.0;64.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);{76: 5.0};{1: 5.0};{76: {64.0: 5.0}};9504
81380;81380;68.0;AT130;DE2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);151.25;250.0;100.0;20.0;15.0;0.6;0.4024999999999999;5.0;68.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);{76: 5.0};{1: 5.0};{76: {68.0: 5.0}};9505
81384;81384;72.0;AT130;DE2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);151.25;250.0;100.0;20.0;15.0;0.7999999999999999;0.4024999999999999;4.0;72.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);{76: 4.0};{1: 4.0};{76: {72.0: 4.0}};9506
81388;81388;76.0;AT130;DE2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);151.25;250.0;100.0;20.0;15.0;0.7999999999999999;0.4024999999999999;4.0;76.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);{76: 4.0};{1: 4.0};{76: {76.0: 4.0}};9507
81392;81392;80.0;AT130;DE2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);151.25;250.0;100.0;20.0;15.0;1.0;0.4024999999999999;3.0;80.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);{76: 3.0};{1: 3.0};{76: {80.0: 3.0}};9508
81396;81396;84.0;AT130;DE2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);151.25;250.0;100.0;20.0;15.0;0.7999999999999999;0.4024999999999999;3.0;84.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);{76: 3.0};{1: 3.0};{76: {84.0: 3.0}};9509
81400;81400;88.0;AT130;DE2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);151.25;250.0;100.0;20.0;15.0;0.7;0.4024999999999999;1.0;88.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 1);{76: 1.0};{1: 1.0};{76: {88.0: 1.0}};9510
81428;81428;20.0;AT130;AT322;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);151.25;250.0;100.0;20.0;15.0;0.5;0.4024999999999999;1.0;20.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);{76: 1.0};{2: 1.0};{76: {20.0: 1.0}};9511
81432;81432;24.0;AT130;AT322;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);151.25;250.0;100.0;20.0;15.0;1.0;0.4024999999999999;3.0;24.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);{76: 3.0};{2: 3.0};{76: {24.0: 3.0}};9512
81436;81436;28.0;AT130;AT322;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);151.25;250.0;100.0;20.0;15.0;0.7999999999999999;0.4024999999999999;4.0;28.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);{76: 4.0};{2: 4.0};{76: {28.0: 4.0}};9513
81440;81440;32.0;AT130;AT322;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);151.25;250.0;100.0;20.0;15.0;0.6;0.4024999999999999;6.0;32.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);{76: 6.0};{2: 6.0};{76: {32.0: 6.0}};9514
81444;81444;36.0;AT130;AT322;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);151.25;250.0;100.0;20.0;15.0;1.0;0.4024999999999999;3.0;36.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);{76: 3.0};{2: 3.0};{76: {36.0: 3.0}};9515
81448;81448;40.0;AT130;AT322;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);151.25;250.0;100.0;20.0;15.0;1.0;0.4024999999999999;7.0;40.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);{76: 7.0};{2: 7.0};{76: {40.0: 7.0}};9516
81452;81452;44.0;AT130;AT322;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);151.25;250.0;100.0;20.0;15.0;1.0;0.4024999999999999;6.0;44.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);{76: 6.0};{2: 6.0};{76: {44.0: 6.0}};9517
81456;81456;48.0;AT130;AT322;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);151.25;250.0;100.0;20.0;15.0;0.7999999999999999;0.4024999999999999;2.0;48.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);{76: 2.0};{2: 2.0};{76: {48.0: 2.0}};9518
81460;81460;52.0;AT130;AT322;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);151.25;250.0;100.0;20.0;15.0;1.0;0.4024999999999999;2.0;52.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);{76: 2.0};{2: 2.0};{76: {52.0: 2.0}};9519
81468;81468;60.0;AT130;AT322;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);151.25;250.0;100.0;20.0;15.0;0.5;0.4024999999999999;2.0;60.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);{76: 2.0};{2: 2.0};{76: {60.0: 2.0}};9520
81472;81472;64.0;AT130;AT322;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);151.25;250.0;100.0;20.0;15.0;0.6;0.4024999999999999;2.0;64.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);{76: 2.0};{2: 2.0};{76: {64.0: 2.0}};9521
81476;81476;68.0;AT130;AT322;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);151.25;250.0;100.0;20.0;15.0;0.7;0.4024999999999999;1.0;68.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);{76: 1.0};{2: 1.0};{76: {68.0: 1.0}};9522
81480;81480;72.0;AT130;AT322;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);151.25;250.0;100.0;20.0;15.0;0.8999999999999999;0.4024999999999999;3.0;72.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);{76: 3.0};{2: 3.0};{76: {72.0: 3.0}};9523
81488;81488;80.0;AT130;AT322;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);151.25;250.0;100.0;20.0;15.0;0.6;0.4024999999999999;2.0;80.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9, 8, 2);{76: 2.0};{2: 2.0};{76: {80.0: 2.0}};9524
81532;81532;28.0;AT130;AT321;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7, 6, 5);123.75;250.0;100.0;20.0;15.0;0.5;0.3475;1.0;28.0;250.0;100.0;0.2;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7, 6, 5);{76: 1.0};{5: 1.0};{76: {28.0: 1.0}};9525
81576;81576;72.0;AT130;AT321;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7, 6, 5);123.75;250.0;100.0;20.0;15.0;1.0;0.3475;1.0;72.0;250.0;100.0;0.2;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7, 6, 5);{76: 1.0};{5: 1.0};{76: {72.0: 1.0}};9526
81584;81584;80.0;AT130;AT321;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7, 6, 5);123.75;250.0;100.0;20.0;15.0;1.0;0.3475;1.0;80.0;250.0;100.0;0.2;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7, 6, 5);{76: 1.0};{5: 1.0};{76: {80.0: 1.0}};9527
81680;81680;80.0;AT130;AT333;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7, 6);123.75;250.0;100.0;20.0;15.0;0.4;0.3475;1.0;80.0;250.0;100.0;0.2;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7, 6);{76: 1.0};{6: 1.0};{76: {80.0: 1.0}};9528
81720;81720;24.0;AT130;AT212;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7);123.75;250.0;100.0;20.0;15.0;0.7;0.3475;1.0;24.0;250.0;100.0;0.2;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7);{76: 1.0};{7: 1.0};{76: {24.0: 1.0}};9529
81724;81724;28.0;AT130;AT212;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7);123.75;250.0;100.0;20.0;15.0;0.5;0.3475;1.0;28.0;250.0;100.0;0.2;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7);{76: 1.0};{7: 1.0};{76: {28.0: 1.0}};9530
81728;81728;32.0;AT130;AT212;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7);123.75;250.0;100.0;20.0;15.0;0.7;0.3475;4.0;32.0;250.0;100.0;0.2;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7);{76: 4.0};{7: 4.0};{76: {32.0: 4.0}};9531
81732;81732;36.0;AT130;AT212;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7);123.75;250.0;100.0;20.0;15.0;0.7;0.3475;3.0;36.0;250.0;100.0;0.2;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7);{76: 3.0};{7: 3.0};{76: {36.0: 3.0}};9532
81736;81736;40.0;AT130;AT212;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7);123.75;250.0;100.0;20.0;15.0;0.6;0.3475;3.0;40.0;250.0;100.0;0.2;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7);{76: 3.0};{7: 3.0};{76: {40.0: 3.0}};9533
81740;81740;44.0;AT130;AT212;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7);123.75;250.0;100.0;20.0;15.0;0.7;0.3475;3.0;44.0;250.0;100.0;0.2;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7);{76: 3.0};{7: 3.0};{76: {44.0: 3.0}};9534
81748;81748;52.0;AT130;AT212;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7);123.75;250.0;100.0;20.0;15.0;0.7;0.3475;3.0;52.0;250.0;100.0;0.2;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7);{76: 3.0};{7: 3.0};{76: {52.0: 3.0}};9535
81756;81756;60.0;AT130;AT212;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7);123.75;250.0;100.0;20.0;15.0;0.6;0.3475;3.0;60.0;250.0;100.0;0.2;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7);{76: 3.0};{7: 3.0};{76: {60.0: 3.0}};9536
81764;81764;68.0;AT130;AT212;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7);123.75;250.0;100.0;20.0;15.0;0.6;0.3475;2.0;68.0;250.0;100.0;0.2;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7);{76: 2.0};{7: 2.0};{76: {68.0: 2.0}};9537
81768;81768;72.0;AT130;AT212;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7);123.75;250.0;100.0;20.0;15.0;1.0;0.3475;1.0;72.0;250.0;100.0;0.2;(76, 77, 73, 71, 70, 64, 63, 61, 48, 47, 46, 34, 33, 32, 18, 7);{76: 1.0};{7: 1.0};{76: {72.0: 1.0}};9538
81812;81812;20.0;AT130;AT323;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);151.25;250.0;100.0;20.0;15.0;0.8999999999999999;0.4024999999999999;2.0;20.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);{76: 2.0};{9: 2.0};{76: {20.0: 2.0}};9539
81816;81816;24.0;AT130;AT323;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);151.25;250.0;100.0;20.0;15.0;1.0;0.4024999999999999;6.0;24.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);{76: 6.0};{9: 6.0};{76: {24.0: 6.0}};9540
81820;81820;28.0;AT130;AT323;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);151.25;250.0;100.0;20.0;15.0;0.7;0.4024999999999999;12.0;28.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);{76: 12.0};{9: 12.0};{76: {28.0: 12.0}};9541
81824;81824;32.0;AT130;AT323;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);151.25;250.0;100.0;20.0;15.0;1.0;0.4024999999999999;8.0;32.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);{76: 8.0};{9: 8.0};{76: {32.0: 8.0}};9542
81828;81828;36.0;AT130;AT323;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);151.25;250.0;100.0;20.0;15.0;0.6;0.4024999999999999;9.0;36.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);{76: 9.0};{9: 9.0};{76: {36.0: 9.0}};9543
81832;81832;40.0;AT130;AT323;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);151.25;250.0;100.0;20.0;15.0;0.7999999999999999;0.4024999999999999;10.0;40.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);{76: 10.0};{9: 10.0};{76: {40.0: 10.0}};9544
81836;81836;44.0;AT130;AT323;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);151.25;250.0;100.0;20.0;15.0;0.8999999999999999;0.4024999999999999;7.0;44.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);{76: 7.0};{9: 7.0};{76: {44.0: 7.0}};9545
81840;81840;48.0;AT130;AT323;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);151.25;250.0;100.0;20.0;15.0;1.0;0.4024999999999999;8.0;48.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);{76: 8.0};{9: 8.0};{76: {48.0: 8.0}};9546
81844;81844;52.0;AT130;AT323;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);151.25;250.0;100.0;20.0;15.0;1.0;0.4024999999999999;6.0;52.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);{76: 6.0};{9: 6.0};{76: {52.0: 6.0}};9547
81848;81848;56.0;AT130;AT323;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);151.25;250.0;100.0;20.0;15.0;0.5;0.4024999999999999;4.0;56.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);{76: 4.0};{9: 4.0};{76: {56.0: 4.0}};9548
81852;81852;60.0;AT130;AT323;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);151.25;250.0;100.0;20.0;15.0;0.6;0.4024999999999999;5.0;60.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);{76: 5.0};{9: 5.0};{76: {60.0: 5.0}};9549
81856;81856;64.0;AT130;AT323;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);151.25;250.0;100.0;20.0;15.0;0.5;0.4024999999999999;3.0;64.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);{76: 3.0};{9: 3.0};{76: {64.0: 3.0}};9550
81860;81860;68.0;AT130;AT323;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);151.25;250.0;100.0;20.0;15.0;0.7;0.4024999999999999;6.0;68.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);{76: 6.0};{9: 6.0};{76: {68.0: 6.0}};9551
81864;81864;72.0;AT130;AT323;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);151.25;250.0;100.0;20.0;15.0;0.5;0.4024999999999999;8.0;72.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);{76: 8.0};{9: 8.0};{76: {72.0: 8.0}};9552
81868;81868;76.0;AT130;AT323;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);151.25;250.0;100.0;20.0;15.0;0.7;0.4024999999999999;4.0;76.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);{76: 4.0};{9: 4.0};{76: {76.0: 4.0}};9553
81872;81872;80.0;AT130;AT323;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);151.25;250.0;100.0;20.0;15.0;0.6;0.4024999999999999;6.0;80.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);{76: 6.0};{9: 6.0};{76: {80.0: 6.0}};9554
81876;81876;84.0;AT130;AT323;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);151.25;250.0;100.0;20.0;15.0;1.0;0.4024999999999999;3.0;84.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10, 9);{76: 3.0};{9: 3.0};{76: {84.0: 3.0}};9555
81908;81908;20.0;AT130;AT315;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10);151.25;250.0;100.0;20.0;15.0;0.8999999999999999;0.4024999999999999;2.0;20.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10);{76: 2.0};{10: 2.0};{76: {20.0: 2.0}};9556
81912;81912;24.0;AT130;AT315;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10);151.25;250.0;100.0;20.0;15.0;0.8999999999999999;0.4024999999999999;4.0;24.0;250.0;100.0;0.2;(76, 77, 73, 71, 59, 58, 54, 30, 29, 25, 21, 10);{76: 4.0};{10: 4.0};{76: {24.0: 4.0}};9557
