;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;energy_cons_summer;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
89264;89264;80.0;CZ;AT323;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);96.25;110.0;60.0;20.9;16.0;0.7999999999999999;0.4352708333333333;2.0;80.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);{82: 2.0};{8: 2.0};{82: {80.0: 2.0}};6992
89268;89268;84.0;CZ;AT323;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);96.25;41.0;55.0;23.6;18.2;1.1;0.513;1.0;84.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);{82: 1.0};{8: 1.0};{82: {84.0: 1.0}};6993
89312;89312;32.0;CZ;AT315;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);96.25;110.0;60.0;20.9;16.0;1.1;0.4352708333333333;1.0;32.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);{82: 1.0};{9: 1.0};{82: {32.0: 1.0}};6994
89320;89320;40.0;CZ;AT315;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);96.25;110.0;60.0;20.9;16.0;0.7999999999999999;0.4352708333333333;1.0;40.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);{82: 1.0};{9: 1.0};{82: {40.0: 1.0}};6995
89324;89324;44.0;CZ;AT315;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);96.25;41.0;55.0;23.6;18.2;0.6;0.513;1.0;44.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);{82: 1.0};{9: 1.0};{82: {44.0: 1.0}};6996
89348;89348;68.0;CZ;AT315;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);96.25;110.0;60.0;20.9;16.0;0.5;0.4352708333333333;3.0;68.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);{82: 3.0};{9: 3.0};{82: {68.0: 3.0}};6997
89352;89352;72.0;CZ;AT315;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);96.25;41.0;55.0;23.6;18.2;0.7999999999999999;0.513;3.0;72.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);{82: 3.0};{9: 3.0};{82: {72.0: 3.0}};6998
89364;89364;84.0;CZ;AT315;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);96.25;41.0;55.0;23.6;18.2;1.0;0.513;1.0;84.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);{82: 1.0};{9: 1.0};{82: {84.0: 1.0}};6999
89404;89404;28.0;CZ;AT311;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);96.25;41.0;55.0;23.6;18.2;0.7999999999999999;0.513;1.0;28.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);{82: 1.0};{12: 1.0};{82: {28.0: 1.0}};7000
89408;89408;32.0;CZ;AT311;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);96.25;110.0;60.0;20.9;16.0;0.6;0.4352708333333333;1.0;32.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);{82: 1.0};{12: 1.0};{82: {32.0: 1.0}};7001
89416;89416;40.0;CZ;AT311;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);96.25;41.0;55.0;23.6;18.2;0.7;0.513;3.0;40.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);{82: 3.0};{12: 3.0};{82: {40.0: 3.0}};7002
89424;89424;48.0;CZ;AT311;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);96.25;110.0;60.0;20.9;16.0;0.7999999999999999;0.4352708333333333;2.0;48.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);{82: 2.0};{12: 2.0};{82: {48.0: 2.0}};7003
89436;89436;60.0;CZ;AT311;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);96.25;110.0;60.0;20.9;16.0;0.7;0.4352708333333333;1.0;60.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);{82: 1.0};{12: 1.0};{82: {60.0: 1.0}};7004
89448;89448;72.0;CZ;AT311;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);96.25;110.0;60.0;20.9;16.0;1.1;0.4352708333333333;2.0;72.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);{82: 2.0};{12: 2.0};{82: {72.0: 2.0}};7005
89500;89500;28.0;CZ;AT314;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);96.25;41.0;55.0;23.6;18.2;0.7;0.513;2.0;28.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);{82: 2.0};{23: 2.0};{82: {28.0: 2.0}};7006
89508;89508;36.0;CZ;AT314;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);96.25;110.0;60.0;20.9;16.0;0.8999999999999999;0.4352708333333333;1.0;36.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);{82: 1.0};{23: 1.0};{82: {36.0: 1.0}};7007
89512;89512;40.0;CZ;AT314;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);96.25;110.0;60.0;20.9;16.0;0.7999999999999999;0.4352708333333333;1.0;40.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);{82: 1.0};{23: 1.0};{82: {40.0: 1.0}};7008
89528;89528;56.0;CZ;AT314;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);96.25;110.0;60.0;20.9;16.0;1.0;0.4352708333333333;1.0;56.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);{82: 1.0};{23: 1.0};{82: {56.0: 1.0}};7009
89532;89532;60.0;CZ;AT314;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);96.25;41.0;55.0;23.6;18.2;1.1;0.513;2.0;60.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);{82: 2.0};{23: 2.0};{82: {60.0: 2.0}};7010
89596;89596;28.0;CZ;AT222;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24);96.25;110.0;60.0;20.9;16.0;1.1;0.4352708333333333;1.0;28.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24);{82: 1.0};{24: 1.0};{82: {28.0: 1.0}};7011
89636;89636;68.0;CZ;AT222;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24);96.25;41.0;55.0;23.6;18.2;0.8999999999999999;0.513;1.0;68.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24);{82: 1.0};{24: 1.0};{82: {68.0: 1.0}};7012
89644;89644;76.0;CZ;AT222;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24);96.25;110.0;60.0;20.9;16.0;0.8999999999999999;0.4352708333333333;1.0;76.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24);{82: 1.0};{24: 1.0};{82: {76.0: 1.0}};7013
89648;89648;80.0;CZ;AT222;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24);96.25;110.0;60.0;20.9;16.0;0.7999999999999999;0.4352708333333333;1.0;80.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24);{82: 1.0};{24: 1.0};{82: {80.0: 1.0}};7014
89684;89684;20.0;CZ;AT312;(82, 66, 61, 54, 52, 30, 29, 26);82.5;110.0;60.0;20.9;16.0;0.7;0.3873749999999999;1.0;20.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26);{82: 1.0};{26: 1.0};{82: {20.0: 1.0}};7015
89688;89688;24.0;CZ;AT312;(82, 66, 61, 54, 52, 30, 29, 26);82.5;110.0;60.0;20.9;16.0;0.8999999999999999;0.3873749999999999;2.0;24.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26);{82: 2.0};{26: 2.0};{82: {24.0: 2.0}};7016
89692;89692;28.0;CZ;AT312;(82, 66, 61, 54, 52, 30, 29, 26);82.5;110.0;60.0;20.9;16.0;1.0;0.3873749999999999;14.0;28.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26);{82: 14.0};{26: 14.0};{82: {28.0: 14.0}};7017
89696;89696;32.0;CZ;AT312;(82, 66, 61, 54, 52, 30, 29, 26);82.5;110.0;60.0;20.9;16.0;0.5;0.3873749999999999;6.0;32.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26);{82: 6.0};{26: 6.0};{82: {32.0: 6.0}};7018
89700;89700;36.0;CZ;AT312;(82, 66, 61, 54, 52, 30, 29, 26);82.5;110.0;60.0;20.9;16.0;0.6;0.3873749999999999;6.0;36.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26);{82: 6.0};{26: 6.0};{82: {36.0: 6.0}};7019
89704;89704;40.0;CZ;AT312;(82, 66, 61, 54, 52, 30, 29, 26);82.5;110.0;60.0;20.9;16.0;0.8999999999999999;0.3873749999999999;5.0;40.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26);{82: 5.0};{26: 5.0};{82: {40.0: 5.0}};7020
89708;89708;44.0;CZ;AT312;(82, 66, 61, 54, 52, 30, 29, 26);82.5;110.0;60.0;20.9;16.0;0.8999999999999999;0.3873749999999999;5.0;44.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26);{82: 5.0};{26: 5.0};{82: {44.0: 5.0}};7021
89712;89712;48.0;CZ;AT312;(82, 66, 61, 54, 52, 30, 29, 26);82.5;41.0;55.0;23.6;18.2;0.5;0.454;7.0;48.0;41.0;55.0;0.182;(82, 66, 61, 54, 52, 30, 29, 26);{82: 7.0};{26: 7.0};{82: {48.0: 7.0}};7022
89716;89716;52.0;CZ;AT312;(82, 66, 61, 54, 52, 30, 29, 26);82.5;110.0;60.0;20.9;16.0;0.5;0.3873749999999999;4.0;52.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26);{82: 4.0};{26: 4.0};{82: {52.0: 4.0}};7023
89720;89720;56.0;CZ;AT312;(82, 66, 61, 54, 52, 30, 29, 26);82.5;41.0;55.0;23.6;18.2;0.7;0.454;7.0;56.0;41.0;55.0;0.182;(82, 66, 61, 54, 52, 30, 29, 26);{82: 7.0};{26: 7.0};{82: {56.0: 7.0}};7024
89724;89724;60.0;CZ;AT312;(82, 66, 61, 54, 52, 30, 29, 26);82.5;110.0;60.0;20.9;16.0;0.7;0.3873749999999999;8.0;60.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26);{82: 8.0};{26: 8.0};{82: {60.0: 8.0}};7025
89728;89728;64.0;CZ;AT312;(82, 66, 61, 54, 52, 30, 29, 26);82.5;110.0;60.0;20.9;16.0;0.7;0.3873749999999999;10.0;64.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26);{82: 10.0};{26: 10.0};{82: {64.0: 10.0}};7026
89732;89732;68.0;CZ;AT312;(82, 66, 61, 54, 52, 30, 29, 26);82.5;110.0;60.0;20.9;16.0;0.7999999999999999;0.3873749999999999;8.0;68.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26);{82: 8.0};{26: 8.0};{82: {68.0: 8.0}};7027
89736;89736;72.0;CZ;AT312;(82, 66, 61, 54, 52, 30, 29, 26);82.5;41.0;55.0;23.6;18.2;1.1;0.454;5.0;72.0;41.0;55.0;0.182;(82, 66, 61, 54, 52, 30, 29, 26);{82: 5.0};{26: 5.0};{82: {72.0: 5.0}};7028
89740;89740;76.0;CZ;AT312;(82, 66, 61, 54, 52, 30, 29, 26);82.5;41.0;55.0;23.6;18.2;0.5;0.454;3.0;76.0;41.0;55.0;0.182;(82, 66, 61, 54, 52, 30, 29, 26);{82: 3.0};{26: 3.0};{82: {76.0: 3.0}};7029
89744;89744;80.0;CZ;AT312;(82, 66, 61, 54, 52, 30, 29, 26);82.5;41.0;55.0;23.6;18.2;1.1;0.454;4.0;80.0;41.0;55.0;0.182;(82, 66, 61, 54, 52, 30, 29, 26);{82: 4.0};{26: 4.0};{82: {80.0: 4.0}};7030
89748;89748;84.0;CZ;AT312;(82, 66, 61, 54, 52, 30, 29, 26);82.5;41.0;55.0;23.6;18.2;0.7999999999999999;0.454;2.0;84.0;41.0;55.0;0.182;(82, 66, 61, 54, 52, 30, 29, 26);{82: 2.0};{26: 2.0};{82: {84.0: 2.0}};7031
89756;89756;92.0;CZ;AT312;(82, 66, 61, 54, 52, 30, 29, 26);82.5;110.0;60.0;20.9;16.0;0.7999999999999999;0.3873749999999999;1.0;92.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26);{82: 1.0};{26: 1.0};{82: {92.0: 1.0}};7032
89788;89788;28.0;CZ;AT313;(82, 66, 61, 54, 52, 30, 29, 26, 27);82.5;110.0;60.0;20.9;16.0;0.8999999999999999;0.3873749999999999;7.0;28.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26, 27);{82: 7.0};{27: 7.0};{82: {28.0: 7.0}};7033
89792;89792;32.0;CZ;AT313;(82, 66, 61, 54, 52, 30, 29, 26, 27);82.5;41.0;55.0;23.6;18.2;0.7;0.454;6.0;32.0;41.0;55.0;0.182;(82, 66, 61, 54, 52, 30, 29, 26, 27);{82: 6.0};{27: 6.0};{82: {32.0: 6.0}};7034
89796;89796;36.0;CZ;AT313;(82, 66, 61, 54, 52, 30, 29, 26, 27);82.5;110.0;60.0;20.9;16.0;0.5;0.3873749999999999;4.0;36.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26, 27);{82: 4.0};{27: 4.0};{82: {36.0: 4.0}};7035
89800;89800;40.0;CZ;AT313;(82, 66, 61, 54, 52, 30, 29, 26, 27);82.5;110.0;60.0;20.9;16.0;0.7;0.3873749999999999;7.0;40.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26, 27);{82: 7.0};{27: 7.0};{82: {40.0: 7.0}};7036
89804;89804;44.0;CZ;AT313;(82, 66, 61, 54, 52, 30, 29, 26, 27);82.5;41.0;55.0;23.6;18.2;0.6;0.454;3.0;44.0;41.0;55.0;0.182;(82, 66, 61, 54, 52, 30, 29, 26, 27);{82: 3.0};{27: 3.0};{82: {44.0: 3.0}};7037
89808;89808;48.0;CZ;AT313;(82, 66, 61, 54, 52, 30, 29, 26, 27);82.5;110.0;60.0;20.9;16.0;0.8999999999999999;0.3873749999999999;3.0;48.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26, 27);{82: 3.0};{27: 3.0};{82: {48.0: 3.0}};7038
89812;89812;52.0;CZ;AT313;(82, 66, 61, 54, 52, 30, 29, 26, 27);82.5;110.0;60.0;20.9;16.0;0.7;0.3873749999999999;3.0;52.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26, 27);{82: 3.0};{27: 3.0};{82: {52.0: 3.0}};7039
89816;89816;56.0;CZ;AT313;(82, 66, 61, 54, 52, 30, 29, 26, 27);82.5;110.0;60.0;20.9;16.0;0.5;0.3873749999999999;2.0;56.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26, 27);{82: 2.0};{27: 2.0};{82: {56.0: 2.0}};7040
89820;89820;60.0;CZ;AT313;(82, 66, 61, 54, 52, 30, 29, 26, 27);82.5;110.0;60.0;20.9;16.0;0.6;0.3873749999999999;3.0;60.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26, 27);{82: 3.0};{27: 3.0};{82: {60.0: 3.0}};7041
89824;89824;64.0;CZ;AT313;(82, 66, 61, 54, 52, 30, 29, 26, 27);82.5;41.0;55.0;23.6;18.2;1.0;0.454;1.0;64.0;41.0;55.0;0.182;(82, 66, 61, 54, 52, 30, 29, 26, 27);{82: 1.0};{27: 1.0};{82: {64.0: 1.0}};7042
89828;89828;68.0;CZ;AT313;(82, 66, 61, 54, 52, 30, 29, 26, 27);82.5;110.0;60.0;20.9;16.0;0.7999999999999999;0.3873749999999999;3.0;68.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26, 27);{82: 3.0};{27: 3.0};{82: {68.0: 3.0}};7043
89832;89832;72.0;CZ;AT313;(82, 66, 61, 54, 52, 30, 29, 26, 27);82.5;110.0;60.0;20.9;16.0;1.0;0.3873749999999999;5.0;72.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26, 27);{82: 5.0};{27: 5.0};{82: {72.0: 5.0}};7044
89836;89836;76.0;CZ;AT313;(82, 66, 61, 54, 52, 30, 29, 26, 27);82.5;110.0;60.0;20.9;16.0;1.0;0.3873749999999999;5.0;76.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26, 27);{82: 5.0};{27: 5.0};{82: {76.0: 5.0}};7045
89840;89840;80.0;CZ;AT313;(82, 66, 61, 54, 52, 30, 29, 26, 27);82.5;110.0;60.0;20.9;16.0;0.6;0.3873749999999999;1.0;80.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26, 27);{82: 1.0};{27: 1.0};{82: {80.0: 1.0}};7046
89844;89844;84.0;CZ;AT313;(82, 66, 61, 54, 52, 30, 29, 26, 27);82.5;110.0;60.0;20.9;16.0;0.8999999999999999;0.3873749999999999;1.0;84.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30, 29, 26, 27);{82: 1.0};{27: 1.0};{82: {84.0: 1.0}};7047
89884;89884;28.0;CZ;AT121;(82, 66, 61, 54, 52, 30);68.75;41.0;55.0;23.6;18.2;0.5;0.395;2.0;28.0;41.0;55.0;0.182;(82, 66, 61, 54, 52, 30);{82: 2.0};{30: 2.0};{82: {28.0: 2.0}};7048
89888;89888;32.0;CZ;AT121;(82, 66, 61, 54, 52, 30);68.75;110.0;60.0;20.9;16.0;0.4;0.3394791666666666;1.0;32.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30);{82: 1.0};{30: 1.0};{82: {32.0: 1.0}};7049
89892;89892;36.0;CZ;AT121;(82, 66, 61, 54, 52, 30);68.75;110.0;60.0;20.9;16.0;1.0;0.3394791666666666;1.0;36.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30);{82: 1.0};{30: 1.0};{82: {36.0: 1.0}};7050
89896;89896;40.0;CZ;AT121;(82, 66, 61, 54, 52, 30);68.75;110.0;60.0;20.9;16.0;0.6;0.3394791666666666;4.0;40.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30);{82: 4.0};{30: 4.0};{82: {40.0: 4.0}};7051
89900;89900;44.0;CZ;AT121;(82, 66, 61, 54, 52, 30);68.75;41.0;55.0;23.6;18.2;0.6;0.395;1.0;44.0;41.0;55.0;0.182;(82, 66, 61, 54, 52, 30);{82: 1.0};{30: 1.0};{82: {44.0: 1.0}};7052
89908;89908;52.0;CZ;AT121;(82, 66, 61, 54, 52, 30);68.75;110.0;60.0;20.9;16.0;0.4;0.3394791666666666;1.0;52.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30);{82: 1.0};{30: 1.0};{82: {52.0: 1.0}};7053
89924;89924;68.0;CZ;AT121;(82, 66, 61, 54, 52, 30);68.75;41.0;55.0;23.6;18.2;0.5;0.395;1.0;68.0;41.0;55.0;0.182;(82, 66, 61, 54, 52, 30);{82: 1.0};{30: 1.0};{82: {68.0: 1.0}};7054
89928;89928;72.0;CZ;AT121;(82, 66, 61, 54, 52, 30);68.75;110.0;60.0;20.9;16.0;0.5;0.3394791666666666;1.0;72.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30);{82: 1.0};{30: 1.0};{82: {72.0: 1.0}};7055
89932;89932;76.0;CZ;AT121;(82, 66, 61, 54, 52, 30);68.75;110.0;60.0;20.9;16.0;0.7999999999999999;0.3394791666666666;1.0;76.0;110.0;60.0;0.16;(82, 66, 61, 54, 52, 30);{82: 1.0};{30: 1.0};{82: {76.0: 1.0}};7056
89940;89940;84.0;CZ;AT121;(82, 66, 61, 54, 52, 30);68.75;41.0;55.0;23.6;18.2;0.6;0.395;2.0;84.0;41.0;55.0;0.182;(82, 66, 61, 54, 52, 30);{82: 2.0};{30: 2.0};{82: {84.0: 2.0}};7057
89984;89984;32.0;CZ;AT213;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 47, 46, 45, 33, 32);110.0;110.0;60.0;20.9;16.0;1.0;0.4831666666666666;1.0;32.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 47, 46, 45, 33, 32);{82: 1.0};{32: 1.0};{82: {32.0: 1.0}};7058
90116;90116;68.0;CZ;AT211;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 47, 46, 45, 33);110.0;110.0;60.0;20.9;16.0;0.5;0.4831666666666666;1.0;68.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 47, 46, 45, 33);{82: 1.0};{33: 1.0};{82: {68.0: 1.0}};7059
90184;90184;40.0;CZ;AT226;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 36);96.25;41.0;55.0;23.6;18.2;1.0;0.513;1.0;40.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 36);{82: 1.0};{36: 1.0};{82: {40.0: 1.0}};7060
90196;90196;52.0;CZ;AT226;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 36);96.25;110.0;60.0;20.9;16.0;0.7;0.4352708333333333;1.0;52.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 36);{82: 1.0};{36: 1.0};{82: {52.0: 1.0}};7061
90208;90208;64.0;CZ;AT226;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 36);96.25;110.0;60.0;20.9;16.0;0.6;0.4352708333333333;1.0;64.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 36);{82: 1.0};{36: 1.0};{82: {64.0: 1.0}};7062
90272;90272;32.0;CZ;AT223;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41);96.25;110.0;60.0;20.9;16.0;0.7;0.4352708333333333;1.0;32.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41);{82: 1.0};{41: 1.0};{82: {32.0: 1.0}};7063
90276;90276;36.0;CZ;AT223;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41);96.25;110.0;60.0;20.9;16.0;0.7999999999999999;0.4352708333333333;1.0;36.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41);{82: 1.0};{41: 1.0};{82: {36.0: 1.0}};7064
90284;90284;44.0;CZ;AT223;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41);96.25;110.0;60.0;20.9;16.0;1.1;0.4352708333333333;1.0;44.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41);{82: 1.0};{41: 1.0};{82: {44.0: 1.0}};7065
90288;90288;48.0;CZ;AT223;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41);96.25;110.0;60.0;20.9;16.0;1.0;0.4352708333333333;1.0;48.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41);{82: 1.0};{41: 1.0};{82: {48.0: 1.0}};7066
90364;90364;28.0;CZ;AT221;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 42, 43);96.25;41.0;55.0;23.6;18.2;0.7;0.513;2.0;28.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 42, 43);{82: 2.0};{43: 2.0};{82: {28.0: 2.0}};7067
90376;90376;40.0;CZ;AT221;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 42, 43);96.25;110.0;60.0;20.9;16.0;0.8999999999999999;0.4352708333333333;1.0;40.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 42, 43);{82: 1.0};{43: 1.0};{82: {40.0: 1.0}};7068
90380;90380;44.0;CZ;AT221;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 42, 43);96.25;110.0;60.0;20.9;16.0;0.5;0.4352708333333333;1.0;44.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 42, 43);{82: 1.0};{43: 1.0};{82: {44.0: 1.0}};7069
90384;90384;48.0;CZ;AT221;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 42, 43);96.25;110.0;60.0;20.9;16.0;0.8999999999999999;0.4352708333333333;2.0;48.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 42, 43);{82: 2.0};{43: 2.0};{82: {48.0: 2.0}};7070
90388;90388;52.0;CZ;AT221;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 42, 43);96.25;110.0;60.0;20.9;16.0;1.1;0.4352708333333333;1.0;52.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 42, 43);{82: 1.0};{43: 1.0};{82: {52.0: 1.0}};7071
