;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;energy_cons_summer;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
932;932;68.0;DE2;AT312;(1, 7, 8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;16.0;0.5;0.2915833333333333;8.0;68.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 26);{1: 8.0};{26: 8.0};{1: {68.0: 8.0}};109
936;936;72.0;DE2;AT312;(1, 7, 8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;16.0;0.3;0.2915833333333333;7.0;72.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 26);{1: 7.0};{26: 7.0};{1: {72.0: 7.0}};110
940;940;76.0;DE2;AT312;(1, 7, 8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;16.0;0.7000000000000002;0.2915833333333333;4.0;76.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 26);{1: 4.0};{26: 4.0};{1: {76.0: 4.0}};111
944;944;80.0;DE2;AT312;(1, 7, 8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;16.0;0.5;0.2915833333333333;3.0;80.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 26);{1: 3.0};{26: 3.0};{1: {80.0: 3.0}};112
948;948;84.0;DE2;AT312;(1, 7, 8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;16.0;0.9000000000000001;0.2915833333333333;3.0;84.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 26);{1: 3.0};{26: 3.0};{1: {84.0: 3.0}};113
984;984;24.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;16.0;0.5;0.2915833333333333;1.0;24.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 26, 27);{1: 1.0};{27: 1.0};{1: {24.0: 1.0}};114
988;988;28.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;16.0;0.3;0.2915833333333333;4.0;28.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 26, 27);{1: 4.0};{27: 4.0};{1: {28.0: 4.0}};115
992;992;32.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;16.0;0.7000000000000002;0.2915833333333333;1.0;32.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 26, 27);{1: 1.0};{27: 1.0};{1: {32.0: 1.0}};116
996;996;36.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;16.0;0.5;0.2915833333333333;3.0;36.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 26, 27);{1: 3.0};{27: 3.0};{1: {36.0: 3.0}};117
1000;1000;40.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;41.0;55.0;23.6;18.2;0.5;0.336;2.0;40.0;41.0;55.0;0.182;(1, 7, 8, 9, 21, 25, 26, 27);{1: 2.0};{27: 2.0};{1: {40.0: 2.0}};118
1004;1004;44.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;16.0;1.0000000000000002;0.2915833333333333;2.0;44.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 26, 27);{1: 2.0};{27: 2.0};{1: {44.0: 2.0}};119
1008;1008;48.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;16.0;0.3;0.2915833333333333;3.0;48.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 26, 27);{1: 3.0};{27: 3.0};{1: {48.0: 3.0}};120
1012;1012;52.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;16.0;0.4;0.2915833333333333;3.0;52.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 26, 27);{1: 3.0};{27: 3.0};{1: {52.0: 3.0}};121
1016;1016;56.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;16.0;0.5;0.2915833333333333;2.0;56.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 26, 27);{1: 2.0};{27: 2.0};{1: {56.0: 2.0}};122
1020;1020;60.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;16.0;0.5;0.2915833333333333;2.0;60.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 26, 27);{1: 2.0};{27: 2.0};{1: {60.0: 2.0}};123
1024;1024;64.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;16.0;0.9000000000000001;0.2915833333333333;3.0;64.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 26, 27);{1: 3.0};{27: 3.0};{1: {64.0: 3.0}};124
1028;1028;68.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;41.0;55.0;23.6;18.2;0.6;0.336;3.0;68.0;41.0;55.0;0.182;(1, 7, 8, 9, 21, 25, 26, 27);{1: 3.0};{27: 3.0};{1: {68.0: 3.0}};125
1032;1032;72.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;41.0;55.0;23.6;18.2;0.6;0.336;1.0;72.0;41.0;55.0;0.182;(1, 7, 8, 9, 21, 25, 26, 27);{1: 1.0};{27: 1.0};{1: {72.0: 1.0}};126
1040;1040;80.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;16.0;0.7000000000000002;0.2915833333333333;2.0;80.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 26, 27);{1: 2.0};{27: 2.0};{1: {80.0: 2.0}};127
1044;1044;84.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;16.0;1.0000000000000002;0.2915833333333333;1.0;84.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 26, 27);{1: 1.0};{27: 1.0};{1: {84.0: 1.0}};128
1076;1076;20.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;41.0;55.0;23.6;18.2;1.0;0.395;1.0;20.0;41.0;55.0;0.182;(1, 7, 8, 9, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {20.0: 1.0}};129
1080;1080;24.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;16.0;0.4;0.3394791666666666;1.0;24.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {24.0: 1.0}};130
1084;1084;28.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;16.0;0.8999999999999999;0.3394791666666666;1.0;28.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {28.0: 1.0}};131
1092;1092;36.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;16.0;0.7;0.3394791666666666;2.0;36.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 29);{1: 2.0};{29: 2.0};{1: {36.0: 2.0}};132
1096;1096;40.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;16.0;0.7999999999999999;0.3394791666666666;2.0;40.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 29);{1: 2.0};{29: 2.0};{1: {40.0: 2.0}};133
1100;1100;44.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;16.0;0.4;0.3394791666666666;2.0;44.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 29);{1: 2.0};{29: 2.0};{1: {44.0: 2.0}};134
1108;1108;52.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;41.0;55.0;23.6;18.2;1.0;0.395;1.0;52.0;41.0;55.0;0.182;(1, 7, 8, 9, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {52.0: 1.0}};135
1120;1120;64.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;41.0;55.0;23.6;18.2;0.6;0.395;1.0;64.0;41.0;55.0;0.182;(1, 7, 8, 9, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {64.0: 1.0}};136
1124;1124;68.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;16.0;0.6;0.3394791666666666;1.0;68.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {68.0: 1.0}};137
1128;1128;72.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;41.0;55.0;23.6;18.2;0.8999999999999999;0.395;1.0;72.0;41.0;55.0;0.182;(1, 7, 8, 9, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {72.0: 1.0}};138
1132;1132;76.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;16.0;0.7;0.3394791666666666;1.0;76.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {76.0: 1.0}};139
1140;1140;84.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;41.0;55.0;23.6;18.2;0.7999999999999999;0.395;1.0;84.0;41.0;55.0;0.182;(1, 7, 8, 9, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {84.0: 1.0}};140
1188;1188;36.0;DE2;AT213;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;16.0;1.0;0.3873749999999999;1.0;36.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{1: 1.0};{32: 1.0};{1: {36.0: 1.0}};141
1196;1196;44.0;DE2;AT213;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;41.0;55.0;23.6;18.2;0.7;0.454;1.0;44.0;41.0;55.0;0.182;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{1: 1.0};{32: 1.0};{1: {44.0: 1.0}};142
1200;1200;48.0;DE2;AT213;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;41.0;55.0;23.6;18.2;1.1;0.454;1.0;48.0;41.0;55.0;0.182;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{1: 1.0};{32: 1.0};{1: {48.0: 1.0}};143
1212;1212;60.0;DE2;AT213;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;16.0;0.7;0.3873749999999999;1.0;60.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{1: 1.0};{32: 1.0};{1: {60.0: 1.0}};144
1220;1220;68.0;DE2;AT213;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;16.0;0.5;0.3873749999999999;1.0;68.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{1: 1.0};{32: 1.0};{1: {68.0: 1.0}};145
1228;1228;76.0;DE2;AT213;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;16.0;0.7999999999999999;0.3873749999999999;1.0;76.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{1: 1.0};{32: 1.0};{1: {76.0: 1.0}};146
1268;1268;20.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;16.0;0.7999999999999999;0.3873749999999999;1.0;20.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {20.0: 1.0}};147
1272;1272;24.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;18.2;0.8999999999999999;0.454;2.0;24.0;41.0;55.0;0.182;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 2.0};{33: 2.0};{1: {24.0: 2.0}};148
1280;1280;32.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;16.0;1.0;0.3873749999999999;3.0;32.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 3.0};{33: 3.0};{1: {32.0: 3.0}};149
1288;1288;40.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;16.0;0.8999999999999999;0.3873749999999999;1.0;40.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {40.0: 1.0}};150
1292;1292;44.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;18.2;0.7;0.454;1.0;44.0;41.0;55.0;0.182;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {44.0: 1.0}};151
1296;1296;48.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;16.0;0.8999999999999999;0.3873749999999999;3.0;48.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 3.0};{33: 3.0};{1: {48.0: 3.0}};152
1300;1300;52.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;16.0;0.8999999999999999;0.3873749999999999;1.0;52.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {52.0: 1.0}};153
1304;1304;56.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;16.0;0.7999999999999999;0.3873749999999999;3.0;56.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 3.0};{33: 3.0};{1: {56.0: 3.0}};154
1308;1308;60.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;16.0;1.0;0.3873749999999999;1.0;60.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {60.0: 1.0}};155
1312;1312;64.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;16.0;0.7;0.3873749999999999;1.0;64.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {64.0: 1.0}};156
1320;1320;72.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;18.2;0.6;0.454;3.0;72.0;41.0;55.0;0.182;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 3.0};{33: 3.0};{1: {72.0: 3.0}};157
1328;1328;80.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;16.0;0.6;0.3873749999999999;3.0;80.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 3.0};{33: 3.0};{1: {80.0: 3.0}};158
1420;1420;76.0;DE2;AT226;(1, 7, 8, 9, 22, 23, 24, 36);55.0;110.0;60.0;20.9;16.0;0.8000000000000003;0.2915833333333333;1.0;76.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 36);{1: 1.0};{36: 1.0};{1: {76.0: 1.0}};159
1464;1464;24.0;DE2;AT223;(1, 7, 8, 9, 22, 23, 24, 38, 40);55.0;110.0;60.0;20.9;16.0;0.4;0.2915833333333333;2.0;24.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 40);{1: 2.0};{40: 2.0};{1: {24.0: 2.0}};160
1496;1496;56.0;DE2;AT223;(1, 7, 8, 9, 22, 23, 24, 38, 40);55.0;41.0;55.0;23.6;18.2;0.8999999999999999;0.336;1.0;56.0;41.0;55.0;0.182;(1, 7, 8, 9, 22, 23, 24, 38, 40);{1: 1.0};{40: 1.0};{1: {56.0: 1.0}};161
1568;1568;32.0;DE2;AT221;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;41.0;55.0;23.6;18.2;0.6;0.454;1.0;32.0;41.0;55.0;0.182;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);{1: 1.0};{43: 1.0};{1: {32.0: 1.0}};162
1584;1584;48.0;DE2;AT221;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;41.0;55.0;23.6;18.2;0.5;0.454;1.0;48.0;41.0;55.0;0.182;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);{1: 1.0};{43: 1.0};{1: {48.0: 1.0}};163
1604;1604;68.0;DE2;AT221;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;41.0;55.0;23.6;18.2;0.7;0.454;1.0;68.0;41.0;55.0;0.182;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);{1: 1.0};{43: 1.0};{1: {68.0: 1.0}};164
1612;1612;76.0;DE2;AT221;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;16.0;0.5;0.3873749999999999;2.0;76.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);{1: 2.0};{43: 2.0};{1: {76.0: 2.0}};165
1656;1656;24.0;DE2;AT224;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;41.0;55.0;23.6;18.2;0.7;0.454;1.0;24.0;41.0;55.0;0.182;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{1: 1.0};{45: 1.0};{1: {24.0: 1.0}};166
1668;1668;36.0;DE2;AT224;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;16.0;1.0;0.3873749999999999;1.0;36.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{1: 1.0};{45: 1.0};{1: {36.0: 1.0}};167
1688;1688;56.0;DE2;AT224;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;16.0;0.5;0.3873749999999999;1.0;56.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{1: 1.0};{45: 1.0};{1: {56.0: 1.0}};168
1696;1696;64.0;DE2;AT224;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;16.0;0.7999999999999999;0.3873749999999999;2.0;64.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{1: 2.0};{45: 2.0};{1: {64.0: 2.0}};169
1700;1700;68.0;DE2;AT224;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;16.0;0.5;0.3873749999999999;2.0;68.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{1: 2.0};{45: 2.0};{1: {68.0: 2.0}};170
1760;1760;32.0;DE2;AT113;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 47);68.75;110.0;60.0;20.9;16.0;0.7;0.3394791666666666;1.0;32.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 47);{1: 1.0};{47: 1.0};{1: {32.0: 1.0}};171
1848;1848;24.0;DE2;AT124;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;110.0;60.0;20.9;16.0;0.8999999999999999;0.4831666666666666;1.0;24.0;110.0;60.0;0.16;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);{1: 1.0};{51: 1.0};{1: {24.0: 1.0}};172
1872;1872;48.0;DE2;AT124;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;41.0;55.0;23.6;18.2;0.7;0.5720000000000001;1.0;48.0;41.0;55.0;0.182;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);{1: 1.0};{51: 1.0};{1: {48.0: 1.0}};173
1896;1896;72.0;DE2;AT124;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;41.0;55.0;23.6;18.2;1.1;0.5720000000000001;1.0;72.0;41.0;55.0;0.182;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);{1: 1.0};{51: 1.0};{1: {72.0: 1.0}};174
1908;1908;84.0;DE2;AT124;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;41.0;55.0;23.6;18.2;1.1;0.5720000000000001;1.0;84.0;41.0;55.0;0.182;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);{1: 1.0};{51: 1.0};{1: {84.0: 1.0}};175
1952;1952;32.0;DE2;AT123;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);137.5;110.0;60.0;20.9;16.0;0.8999999999999999;0.5789583333333334;1.0;32.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);{1: 1.0};{55: 1.0};{1: {32.0: 1.0}};176
1984;1984;64.0;DE2;AT123;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);137.5;110.0;60.0;20.9;16.0;0.7;0.5789583333333334;2.0;64.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);{1: 2.0};{55: 2.0};{1: {64.0: 2.0}};177
2004;2004;84.0;DE2;AT123;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);137.5;110.0;60.0;20.9;16.0;1.1;0.5789583333333334;1.0;84.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);{1: 1.0};{55: 1.0};{1: {84.0: 1.0}};178
2044;2044;28.0;DE2;AT127;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);96.25;110.0;60.0;20.9;16.0;0.8999999999999999;0.4352708333333333;2.0;28.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);{1: 2.0};{58: 2.0};{1: {28.0: 2.0}};179
2048;2048;32.0;DE2;AT127;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);96.25;41.0;55.0;23.6;18.2;0.7;0.513;1.0;32.0;41.0;55.0;0.182;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);{1: 1.0};{58: 1.0};{1: {32.0: 1.0}};180
2064;2064;48.0;DE2;AT127;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);96.25;41.0;55.0;23.6;18.2;0.7;0.513;1.0;48.0;41.0;55.0;0.182;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);{1: 1.0};{58: 1.0};{1: {48.0: 1.0}};181
2080;2080;64.0;DE2;AT127;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);96.25;41.0;55.0;23.6;18.2;0.7999999999999999;0.513;2.0;64.0;41.0;55.0;0.182;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);{1: 2.0};{58: 2.0};{1: {64.0: 2.0}};182
2084;2084;68.0;DE2;AT127;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);96.25;41.0;55.0;23.6;18.2;0.7;0.513;1.0;68.0;41.0;55.0;0.182;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);{1: 1.0};{58: 1.0};{1: {68.0: 1.0}};183
2088;2088;72.0;DE2;AT127;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);96.25;110.0;60.0;20.9;16.0;0.6;0.4352708333333333;1.0;72.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);{1: 1.0};{58: 1.0};{1: {72.0: 1.0}};184
2148;2148;36.0;DE2;AT122;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62);55.0;41.0;55.0;23.6;18.2;0.6;0.336;1.0;36.0;41.0;55.0;0.182;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62);{1: 1.0};{62: 1.0};{1: {36.0: 1.0}};185
2172;2172;60.0;DE2;AT122;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62);55.0;110.0;60.0;20.9;16.0;0.9000000000000001;0.2915833333333333;2.0;60.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62);{1: 2.0};{62: 2.0};{1: {60.0: 2.0}};186
2188;2188;76.0;DE2;AT122;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62);55.0;110.0;60.0;20.9;16.0;0.5;0.2915833333333333;1.0;76.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62);{1: 1.0};{62: 1.0};{1: {76.0: 1.0}};187
2292;2292;84.0;DE2;AT112;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 64);55.0;41.0;55.0;23.6;18.2;0.7;0.336;1.0;84.0;41.0;55.0;0.182;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 64);{1: 1.0};{64: 1.0};{1: {84.0: 1.0}};188
2296;2296;88.0;DE2;AT112;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 64);55.0;41.0;55.0;23.6;18.2;0.8999999999999999;0.336;1.0;88.0;41.0;55.0;0.182;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 64);{1: 1.0};{64: 1.0};{1: {88.0: 1.0}};189
2328;2328;24.0;DE2;AT130;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;110.0;60.0;20.9;16.0;1.0;0.3873749999999999;2.0;24.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{1: 2.0};{76: 2.0};{1: {24.0: 2.0}};190
2332;2332;28.0;DE2;AT130;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;110.0;60.0;20.9;16.0;0.5;0.3873749999999999;5.0;28.0;110.0;60.0;0.16;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{1: 5.0};{76: 5.0};{1: {28.0: 5.0}};191
