;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;energy_cons_summer;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
728;728;56.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;1.0;0.21;12.0;56.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 12.0};{16: 12.0};{1: {56.0: 12.0}};111
732;732;60.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.4;0.21;14.0;60.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 14.0};{16: 14.0};{1: {60.0: 14.0}};112
736;736;64.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.3;0.21;19.0;64.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 19.0};{16: 19.0};{1: {64.0: 19.0}};113
740;740;68.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;20.0;68.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 20.0};{16: 20.0};{1: {68.0: 20.0}};114
744;744;72.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.5;0.21;15.0;72.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 15.0};{16: 15.0};{1: {72.0: 15.0}};115
748;748;76.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;10.0;76.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 10.0};{16: 10.0};{1: {76.0: 10.0}};116
752;752;80.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;9.0;80.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 9.0};{16: 9.0};{1: {80.0: 9.0}};117
760;760;88.0;DE2;SL2;(1, 2, 3, 4, 5, 6, 7, 16);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;1.0;88.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 16);{1: 1.0};{16: 1.0};{1: {88.0: 1.0}};118
792;792;24.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;2.0;24.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 2.0};{22: 2.0};{1: {24.0: 2.0}};119
796;796;28.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;5.0;28.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 5.0};{22: 5.0};{1: {28.0: 5.0}};120
800;800;32.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;4.0;32.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 4.0};{22: 4.0};{1: {32.0: 4.0}};121
804;804;36.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;1.0;36.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 1.0};{22: 1.0};{1: {36.0: 1.0}};122
808;808;40.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;5.0;40.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 5.0};{22: 5.0};{1: {40.0: 5.0}};123
812;812;44.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;3.0;44.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 3.0};{22: 3.0};{1: {44.0: 3.0}};124
820;820;52.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;6.0;52.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 6.0};{22: 6.0};{1: {52.0: 6.0}};125
824;824;56.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;2.0;56.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 2.0};{22: 2.0};{1: {56.0: 2.0}};126
828;828;60.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;2.0;60.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 2.0};{22: 2.0};{1: {60.0: 2.0}};127
832;832;64.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;1.0;64.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 1.0};{22: 1.0};{1: {64.0: 1.0}};128
836;836;68.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;5.0;68.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 5.0};{22: 5.0};{1: {68.0: 5.0}};129
844;844;76.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;2.0;76.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 2.0};{22: 2.0};{1: {76.0: 2.0}};130
848;848;80.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;2.0;80.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 2.0};{22: 2.0};{1: {80.0: 2.0}};131
852;852;84.0;DE2;AT314;(1, 8, 9, 10, 22);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;1.0;84.0;250.0;100.0;0.2;(1, 8, 9, 10, 22);{1: 1.0};{22: 1.0};{1: {84.0: 1.0}};132
884;884;20.0;DE2;AT222;(1, 8, 9, 10, 22, 23);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;1.0;20.0;250.0;100.0;0.2;(1, 8, 9, 10, 22, 23);{1: 1.0};{23: 1.0};{1: {20.0: 1.0}};133
888;888;24.0;DE2;AT222;(1, 8, 9, 10, 22, 23);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;4.0;24.0;250.0;100.0;0.2;(1, 8, 9, 10, 22, 23);{1: 4.0};{23: 4.0};{1: {24.0: 4.0}};134
892;892;28.0;DE2;AT222;(1, 8, 9, 10, 22, 23);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;1.0;28.0;250.0;100.0;0.2;(1, 8, 9, 10, 22, 23);{1: 1.0};{23: 1.0};{1: {28.0: 1.0}};135
896;896;32.0;DE2;AT222;(1, 8, 9, 10, 22, 23);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;1.0;32.0;250.0;100.0;0.2;(1, 8, 9, 10, 22, 23);{1: 1.0};{23: 1.0};{1: {32.0: 1.0}};136
904;904;40.0;DE2;AT222;(1, 8, 9, 10, 22, 23);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;2.0;40.0;250.0;100.0;0.2;(1, 8, 9, 10, 22, 23);{1: 2.0};{23: 2.0};{1: {40.0: 2.0}};137
908;908;44.0;DE2;AT222;(1, 8, 9, 10, 22, 23);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;1.0;44.0;250.0;100.0;0.2;(1, 8, 9, 10, 22, 23);{1: 1.0};{23: 1.0};{1: {44.0: 1.0}};138
916;916;52.0;DE2;AT222;(1, 8, 9, 10, 22, 23);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;1.0;52.0;250.0;100.0;0.2;(1, 8, 9, 10, 22, 23);{1: 1.0};{23: 1.0};{1: {52.0: 1.0}};139
920;920;56.0;DE2;AT222;(1, 8, 9, 10, 22, 23);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;1.0;56.0;250.0;100.0;0.2;(1, 8, 9, 10, 22, 23);{1: 1.0};{23: 1.0};{1: {56.0: 1.0}};140
924;924;60.0;DE2;AT222;(1, 8, 9, 10, 22, 23);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;2.0;60.0;250.0;100.0;0.2;(1, 8, 9, 10, 22, 23);{1: 2.0};{23: 2.0};{1: {60.0: 2.0}};141
932;932;68.0;DE2;AT222;(1, 8, 9, 10, 22, 23);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;2.0;68.0;250.0;100.0;0.2;(1, 8, 9, 10, 22, 23);{1: 2.0};{23: 2.0};{1: {68.0: 2.0}};142
972;972;12.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;1.0;12.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 1.0};{26: 1.0};{1: {12.0: 1.0}};143
976;976;16.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;1.0;16.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 1.0};{26: 1.0};{1: {16.0: 1.0}};144
984;984;24.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;11.0;24.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 11.0};{26: 11.0};{1: {24.0: 11.0}};145
988;988;28.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;14.0;28.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 14.0};{26: 14.0};{1: {28.0: 14.0}};146
992;992;32.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;10.0;32.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 10.0};{26: 10.0};{1: {32.0: 10.0}};147
996;996;36.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;13.0;36.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 13.0};{26: 13.0};{1: {36.0: 13.0}};148
1000;1000;40.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;12.0;40.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 12.0};{26: 12.0};{1: {40.0: 12.0}};149
1004;1004;44.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;9.0;44.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 9.0};{26: 9.0};{1: {44.0: 9.0}};150
1008;1008;48.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;12.0;48.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 12.0};{26: 12.0};{1: {48.0: 12.0}};151
1012;1012;52.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;6.0;52.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 6.0};{26: 6.0};{1: {52.0: 6.0}};152
1016;1016;56.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;9.0;56.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 9.0};{26: 9.0};{1: {56.0: 9.0}};153
1020;1020;60.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;13.0;60.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 13.0};{26: 13.0};{1: {60.0: 13.0}};154
1024;1024;64.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;11.0;64.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 11.0};{26: 11.0};{1: {64.0: 11.0}};155
1028;1028;68.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;24.0;68.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 24.0};{26: 24.0};{1: {68.0: 24.0}};156
1032;1032;72.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;10.0;72.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 10.0};{26: 10.0};{1: {72.0: 10.0}};157
1036;1036;76.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;12.0;76.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 12.0};{26: 12.0};{1: {76.0: 12.0}};158
1040;1040;80.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;3.0;80.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 3.0};{26: 3.0};{1: {80.0: 3.0}};159
1044;1044;84.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;1.0;84.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 1.0};{26: 1.0};{1: {84.0: 1.0}};160
1048;1048;88.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;1.0;88.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 1.0};{26: 1.0};{1: {88.0: 1.0}};161
1052;1052;92.0;DE2;AT312;(1, 8, 9, 10, 21, 25, 26);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;1.0;92.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26);{1: 1.0};{26: 1.0};{1: {92.0: 1.0}};162
1072;1072;16.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;1.0;16.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 1.0};{27: 1.0};{1: {16.0: 1.0}};163
1076;1076;20.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;1.0;20.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 1.0};{27: 1.0};{1: {20.0: 1.0}};164
1080;1080;24.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;10.0;24.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 10.0};{27: 10.0};{1: {24.0: 10.0}};165
1084;1084;28.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;10.0;28.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 10.0};{27: 10.0};{1: {28.0: 10.0}};166
1088;1088;32.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;11.0;32.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 11.0};{27: 11.0};{1: {32.0: 11.0}};167
1092;1092;36.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;10.0;36.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 10.0};{27: 10.0};{1: {36.0: 10.0}};168
1096;1096;40.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;6.0;40.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 6.0};{27: 6.0};{1: {40.0: 6.0}};169
1100;1100;44.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;6.0;44.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 6.0};{27: 6.0};{1: {44.0: 6.0}};170
1104;1104;48.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;4.0;48.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 4.0};{27: 4.0};{1: {48.0: 4.0}};171
1108;1108;52.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;2.0;52.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 2.0};{27: 2.0};{1: {52.0: 2.0}};172
1112;1112;56.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;4.0;56.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 4.0};{27: 4.0};{1: {56.0: 4.0}};173
1116;1116;60.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;14.0;60.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 14.0};{27: 14.0};{1: {60.0: 14.0}};174
1120;1120;64.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;4.0;64.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 4.0};{27: 4.0};{1: {64.0: 4.0}};175
1124;1124;68.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;5.0;68.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 5.0};{27: 5.0};{1: {68.0: 5.0}};176
1128;1128;72.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;8.0;72.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 8.0};{27: 8.0};{1: {72.0: 8.0}};177
1132;1132;76.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;3.0;76.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 3.0};{27: 3.0};{1: {76.0: 3.0}};178
1136;1136;80.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;3.0;80.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 3.0};{27: 3.0};{1: {80.0: 3.0}};179
1140;1140;84.0;DE2;AT313;(1, 8, 9, 10, 21, 25, 26, 27);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;2.0;84.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 26, 27);{1: 2.0};{27: 2.0};{1: {84.0: 2.0}};180
1172;1172;20.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;1.0;20.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {20.0: 1.0}};181
1176;1176;24.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;2.0;24.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 2.0};{29: 2.0};{1: {24.0: 2.0}};182
1180;1180;28.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;3.0;28.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 3.0};{29: 3.0};{1: {28.0: 3.0}};183
1184;1184;32.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;3.0;32.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 3.0};{29: 3.0};{1: {32.0: 3.0}};184
1188;1188;36.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;4.0;36.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 4.0};{29: 4.0};{1: {36.0: 4.0}};185
1192;1192;40.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;2.0;40.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 2.0};{29: 2.0};{1: {40.0: 2.0}};186
1196;1196;44.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;4.0;44.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 4.0};{29: 4.0};{1: {44.0: 4.0}};187
1212;1212;60.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;2.0;60.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 2.0};{29: 2.0};{1: {60.0: 2.0}};188
1216;1216;64.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;3.0;64.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 3.0};{29: 3.0};{1: {64.0: 3.0}};189
1220;1220;68.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;2.0;68.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 2.0};{29: 2.0};{1: {68.0: 2.0}};190
1224;1224;72.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.8000000000000003;0.2375;2.0;72.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 2.0};{29: 2.0};{1: {72.0: 2.0}};191
1228;1228;76.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;2.0;76.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 2.0};{29: 2.0};{1: {76.0: 2.0}};192
1232;1232;80.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;1.0;80.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {80.0: 1.0}};193
1236;1236;84.0;DE2;AT121;(1, 8, 9, 10, 21, 25, 29);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;1.0;84.0;250.0;100.0;0.2;(1, 8, 9, 10, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {84.0: 1.0}};194
1264;1264;16.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;1.0;16.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 1.0};{33: 1.0};{1: {16.0: 1.0}};195
1268;1268;20.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;1.0;20.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 1.0};{33: 1.0};{1: {20.0: 1.0}};196
1272;1272;24.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.3;0.2375;4.0;24.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 4.0};{33: 4.0};{1: {24.0: 4.0}};197
1276;1276;28.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;5.0;28.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 5.0};{33: 5.0};{1: {28.0: 5.0}};198
1280;1280;32.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;4.0;32.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 4.0};{33: 4.0};{1: {32.0: 4.0}};199
1284;1284;36.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.7000000000000002;0.2375;5.0;36.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 5.0};{33: 5.0};{1: {36.0: 5.0}};200
1288;1288;40.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;5.0;40.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 5.0};{33: 5.0};{1: {40.0: 5.0}};201
1292;1292;44.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;2.0;44.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 2.0};{33: 2.0};{1: {44.0: 2.0}};202
1296;1296;48.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;1.0;48.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 1.0};{33: 1.0};{1: {48.0: 1.0}};203
1300;1300;52.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.5;0.2375;2.0;52.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 2.0};{33: 2.0};{1: {52.0: 2.0}};204
1304;1304;56.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;3.0;56.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 3.0};{33: 3.0};{1: {56.0: 3.0}};205
1308;1308;60.0;DE2;AT211;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;3.0;60.0;250.0;100.0;0.2;(1, 2, 3, 4, 5, 6, 7, 18, 32, 33);{1: 3.0};{33: 3.0};{1: {60.0: 3.0}};206
