;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
916;916;52.0;DE2;AT312;(1, 7, 8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;0.6000000000000001;0.2915833333333333;2.0;52.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26);{1: 2.0};{26: 2.0};{1: {52.0: 2.0}};111
920;920;56.0;DE2;AT312;(1, 7, 8, 9, 21, 25, 26);55.0;41.0;55.0;23.6;1.0;0.336;1.0;56.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 26);{1: 1.0};{26: 1.0};{1: {56.0: 1.0}};112
924;924;60.0;DE2;AT312;(1, 7, 8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;1.0000000000000002;0.2915833333333333;5.0;60.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26);{1: 5.0};{26: 5.0};{1: {60.0: 5.0}};113
928;928;64.0;DE2;AT312;(1, 7, 8, 9, 21, 25, 26);55.0;41.0;55.0;23.6;0.4;0.336;2.0;64.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 26);{1: 2.0};{26: 2.0};{1: {64.0: 2.0}};114
932;932;68.0;DE2;AT312;(1, 7, 8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;0.7000000000000002;0.2915833333333333;7.0;68.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26);{1: 7.0};{26: 7.0};{1: {68.0: 7.0}};115
936;936;72.0;DE2;AT312;(1, 7, 8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;0.8000000000000003;0.2915833333333333;5.0;72.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26);{1: 5.0};{26: 5.0};{1: {72.0: 5.0}};116
940;940;76.0;DE2;AT312;(1, 7, 8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;0.4;0.2915833333333333;4.0;76.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26);{1: 4.0};{26: 4.0};{1: {76.0: 4.0}};117
944;944;80.0;DE2;AT312;(1, 7, 8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;1.0000000000000002;0.2915833333333333;4.0;80.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26);{1: 4.0};{26: 4.0};{1: {80.0: 4.0}};118
948;948;84.0;DE2;AT312;(1, 7, 8, 9, 21, 25, 26);55.0;41.0;55.0;23.6;0.8999999999999999;0.336;1.0;84.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 26);{1: 1.0};{26: 1.0};{1: {84.0: 1.0}};119
952;952;88.0;DE2;AT312;(1, 7, 8, 9, 21, 25, 26);55.0;41.0;55.0;23.6;0.7;0.336;1.0;88.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 26);{1: 1.0};{26: 1.0};{1: {88.0: 1.0}};120
956;956;92.0;DE2;AT312;(1, 7, 8, 9, 21, 25, 26);55.0;41.0;55.0;23.6;0.8999999999999999;0.336;1.0;92.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 26);{1: 1.0};{26: 1.0};{1: {92.0: 1.0}};121
988;988;28.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;41.0;55.0;23.6;0.4;0.336;2.0;28.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 26, 27);{1: 2.0};{27: 2.0};{1: {28.0: 2.0}};122
992;992;32.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;41.0;55.0;23.6;0.7;0.336;2.0;32.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 26, 27);{1: 2.0};{27: 2.0};{1: {32.0: 2.0}};123
996;996;36.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;1.0000000000000002;0.2915833333333333;5.0;36.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26, 27);{1: 5.0};{27: 5.0};{1: {36.0: 5.0}};124
1000;1000;40.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.9000000000000001;0.2915833333333333;1.0;40.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26, 27);{1: 1.0};{27: 1.0};{1: {40.0: 1.0}};125
1004;1004;44.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.7000000000000002;0.2915833333333333;4.0;44.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26, 27);{1: 4.0};{27: 4.0};{1: {44.0: 4.0}};126
1008;1008;48.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.3;0.2915833333333333;2.0;48.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26, 27);{1: 2.0};{27: 2.0};{1: {48.0: 2.0}};127
1012;1012;52.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;41.0;55.0;23.6;0.7;0.336;1.0;52.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 26, 27);{1: 1.0};{27: 1.0};{1: {52.0: 1.0}};128
1016;1016;56.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.7000000000000002;0.2915833333333333;1.0;56.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26, 27);{1: 1.0};{27: 1.0};{1: {56.0: 1.0}};129
1020;1020;60.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.6000000000000001;0.2915833333333333;3.0;60.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26, 27);{1: 3.0};{27: 3.0};{1: {60.0: 3.0}};130
1024;1024;64.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;41.0;55.0;23.6;0.7999999999999999;0.336;4.0;64.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 26, 27);{1: 4.0};{27: 4.0};{1: {64.0: 4.0}};131
1028;1028;68.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.4;0.2915833333333333;2.0;68.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26, 27);{1: 2.0};{27: 2.0};{1: {68.0: 2.0}};132
1032;1032;72.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;1.0000000000000002;0.2915833333333333;6.0;72.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26, 27);{1: 6.0};{27: 6.0};{1: {72.0: 6.0}};133
1036;1036;76.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.4;0.2915833333333333;3.0;76.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26, 27);{1: 3.0};{27: 3.0};{1: {76.0: 3.0}};134
1080;1080;24.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;41.0;55.0;23.6;0.6;0.395;2.0;24.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 29);{1: 2.0};{29: 2.0};{1: {24.0: 2.0}};135
1084;1084;28.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;0.5;0.3394791666666666;1.0;28.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {28.0: 1.0}};136
1096;1096;40.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;1.0;0.3394791666666666;1.0;40.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {40.0: 1.0}};137
1112;1112;56.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;0.8999999999999999;0.3394791666666666;1.0;56.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {56.0: 1.0}};138
1116;1116;60.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;0.7999999999999999;0.3394791666666666;1.0;60.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {60.0: 1.0}};139
1124;1124;68.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;41.0;55.0;23.6;0.4;0.395;1.0;68.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {68.0: 1.0}};140
1192;1192;40.0;DE2;AT213;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;1.0;40.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{1: 1.0};{32: 1.0};{1: {40.0: 1.0}};141
1196;1196;44.0;DE2;AT213;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;1.0;44.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{1: 1.0};{32: 1.0};{1: {44.0: 1.0}};142
1224;1224;72.0;DE2;AT213;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;1.0;72.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{1: 1.0};{32: 1.0};{1: {72.0: 1.0}};143
1228;1228;76.0;DE2;AT213;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;41.0;55.0;23.6;0.7;0.454;1.0;76.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{1: 1.0};{32: 1.0};{1: {76.0: 1.0}};144
1268;1268;20.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;1.0;20.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {20.0: 1.0}};145
1276;1276;28.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;2.0;28.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 2.0};{33: 2.0};{1: {28.0: 2.0}};146
1280;1280;32.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;1.0;32.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {32.0: 1.0}};147
1284;1284;36.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;0.8999999999999999;0.454;2.0;36.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 2.0};{33: 2.0};{1: {36.0: 2.0}};148
1288;1288;40.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;1.0;40.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {40.0: 1.0}};149
1292;1292;44.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;0.7;0.3873749999999999;1.0;44.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {44.0: 1.0}};150
1296;1296;48.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;1.0;0.454;1.0;48.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {48.0: 1.0}};151
1300;1300;52.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;0.5;0.454;1.0;52.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {52.0: 1.0}};152
1304;1304;56.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;0.7;0.454;1.0;56.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {56.0: 1.0}};153
1308;1308;60.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;0.7999999999999999;0.3873749999999999;1.0;60.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {60.0: 1.0}};154
1312;1312;64.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;2.0;64.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 2.0};{33: 2.0};{1: {64.0: 2.0}};155
1316;1316;68.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;0.7999999999999999;0.454;2.0;68.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 2.0};{33: 2.0};{1: {68.0: 2.0}};156
1320;1320;72.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;0.5;0.454;1.0;72.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {72.0: 1.0}};157
1328;1328;80.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;0.5;0.454;2.0;80.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 2.0};{33: 2.0};{1: {80.0: 2.0}};158
1332;1332;84.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;1.0;0.454;1.0;84.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {84.0: 1.0}};159
1376;1376;32.0;DE2;AT226;(1, 7, 8, 9, 22, 23, 24, 36);55.0;41.0;55.0;23.6;0.8999999999999999;0.336;1.0;32.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 36);{1: 1.0};{36: 1.0};{1: {32.0: 1.0}};160
1384;1384;40.0;DE2;AT226;(1, 7, 8, 9, 22, 23, 24, 36);55.0;110.0;60.0;20.9;0.5;0.2915833333333333;1.0;40.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 36);{1: 1.0};{36: 1.0};{1: {40.0: 1.0}};161
1392;1392;48.0;DE2;AT226;(1, 7, 8, 9, 22, 23, 24, 36);55.0;110.0;60.0;20.9;0.6000000000000001;0.2915833333333333;1.0;48.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 36);{1: 1.0};{36: 1.0};{1: {48.0: 1.0}};162
1404;1404;60.0;DE2;AT226;(1, 7, 8, 9, 22, 23, 24, 36);55.0;110.0;60.0;20.9;0.4;0.2915833333333333;1.0;60.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 36);{1: 1.0};{36: 1.0};{1: {60.0: 1.0}};163
1436;1436;92.0;DE2;AT226;(1, 7, 8, 9, 22, 23, 24, 36);55.0;110.0;60.0;20.9;0.7000000000000002;0.2915833333333333;1.0;92.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 36);{1: 1.0};{36: 1.0};{1: {92.0: 1.0}};164
1460;1460;20.0;DE2;AT223;(1, 7, 8, 9, 22, 23, 24, 38, 40);55.0;41.0;55.0;23.6;0.4;0.336;1.0;20.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 40);{1: 1.0};{40: 1.0};{1: {20.0: 1.0}};165
1488;1488;48.0;DE2;AT223;(1, 7, 8, 9, 22, 23, 24, 38, 40);55.0;110.0;60.0;20.9;1.0000000000000002;0.2915833333333333;2.0;48.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40);{1: 2.0};{40: 2.0};{1: {48.0: 2.0}};166
1496;1496;56.0;DE2;AT223;(1, 7, 8, 9, 22, 23, 24, 38, 40);55.0;110.0;60.0;20.9;0.4;0.2915833333333333;1.0;56.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40);{1: 1.0};{40: 1.0};{1: {56.0: 1.0}};167
1504;1504;64.0;DE2;AT223;(1, 7, 8, 9, 22, 23, 24, 38, 40);55.0;41.0;55.0;23.6;0.8999999999999999;0.336;1.0;64.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 40);{1: 1.0};{40: 1.0};{1: {64.0: 1.0}};168
1528;1528;88.0;DE2;AT223;(1, 7, 8, 9, 22, 23, 24, 38, 40);55.0;41.0;55.0;23.6;0.7;0.336;1.0;88.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 40);{1: 1.0};{40: 1.0};{1: {88.0: 1.0}};169
1564;1564;28.0;DE2;AT221;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;3.0;28.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);{1: 3.0};{43: 3.0};{1: {28.0: 3.0}};170
1584;1584;48.0;DE2;AT221;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;1.0;48.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);{1: 1.0};{43: 1.0};{1: {48.0: 1.0}};171
1588;1588;52.0;DE2;AT221;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;1.0;52.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);{1: 1.0};{43: 1.0};{1: {52.0: 1.0}};172
1596;1596;60.0;DE2;AT221;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;41.0;55.0;23.6;1.1;0.454;1.0;60.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);{1: 1.0};{43: 1.0};{1: {60.0: 1.0}};173
1612;1612;76.0;DE2;AT221;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;1.0;76.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);{1: 1.0};{43: 1.0};{1: {76.0: 1.0}};174
1616;1616;80.0;DE2;AT221;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;41.0;55.0;23.6;1.1;0.454;1.0;80.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);{1: 1.0};{43: 1.0};{1: {80.0: 1.0}};175
1656;1656;24.0;DE2;AT224;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;0.7;0.3873749999999999;1.0;24.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{1: 1.0};{45: 1.0};{1: {24.0: 1.0}};176
1680;1680;48.0;DE2;AT224;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;0.7999999999999999;0.3873749999999999;1.0;48.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{1: 1.0};{45: 1.0};{1: {48.0: 1.0}};177
1692;1692;60.0;DE2;AT224;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;1.0;60.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{1: 1.0};{45: 1.0};{1: {60.0: 1.0}};178
1696;1696;64.0;DE2;AT224;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;0.7999999999999999;0.3873749999999999;1.0;64.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{1: 1.0};{45: 1.0};{1: {64.0: 1.0}};179
1712;1712;80.0;DE2;AT224;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;41.0;55.0;23.6;0.7;0.454;1.0;80.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{1: 1.0};{45: 1.0};{1: {80.0: 1.0}};180
1752;1752;24.0;DE2;AT113;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 47);68.75;110.0;60.0;20.9;0.4;0.3394791666666666;1.0;24.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 47);{1: 1.0};{47: 1.0};{1: {24.0: 1.0}};181
1776;1776;48.0;DE2;AT113;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 47);68.75;41.0;55.0;23.6;1.0;0.395;1.0;48.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 47);{1: 1.0};{47: 1.0};{1: {48.0: 1.0}};182
1864;1864;40.0;DE2;AT124;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;110.0;60.0;20.9;0.6;0.4831666666666666;2.0;40.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);{1: 2.0};{51: 2.0};{1: {40.0: 2.0}};183
1872;1872;48.0;DE2;AT124;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;110.0;60.0;20.9;0.6;0.4831666666666666;1.0;48.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);{1: 1.0};{51: 1.0};{1: {48.0: 1.0}};184
1896;1896;72.0;DE2;AT124;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;110.0;60.0;20.9;1.1;0.4831666666666666;1.0;72.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);{1: 1.0};{51: 1.0};{1: {72.0: 1.0}};185
1900;1900;76.0;DE2;AT124;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;41.0;55.0;23.6;0.7999999999999999;0.5720000000000001;1.0;76.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);{1: 1.0};{51: 1.0};{1: {76.0: 1.0}};186
1904;1904;80.0;DE2;AT124;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;110.0;60.0;20.9;1.1;0.4831666666666666;1.0;80.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);{1: 1.0};{51: 1.0};{1: {80.0: 1.0}};187
1944;1944;24.0;DE2;AT123;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);137.5;110.0;60.0;20.9;0.8999999999999999;0.5789583333333334;1.0;24.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);{1: 1.0};{55: 1.0};{1: {24.0: 1.0}};188
1948;1948;28.0;DE2;AT123;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);137.5;110.0;60.0;20.9;0.6;0.5789583333333334;1.0;28.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);{1: 1.0};{55: 1.0};{1: {28.0: 1.0}};189
1960;1960;40.0;DE2;AT123;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);137.5;110.0;60.0;20.9;0.7999999999999999;0.5789583333333334;1.0;40.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);{1: 1.0};{55: 1.0};{1: {40.0: 1.0}};190
1976;1976;56.0;DE2;AT123;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);137.5;110.0;60.0;20.9;1.1;0.5789583333333334;1.0;56.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);{1: 1.0};{55: 1.0};{1: {56.0: 1.0}};191
1984;1984;64.0;DE2;AT123;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);137.5;110.0;60.0;20.9;0.6;0.5789583333333334;2.0;64.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);{1: 2.0};{55: 2.0};{1: {64.0: 2.0}};192
1988;1988;68.0;DE2;AT123;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);137.5;110.0;60.0;20.9;0.7;0.5789583333333334;1.0;68.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);{1: 1.0};{55: 1.0};{1: {68.0: 1.0}};193
1992;1992;72.0;DE2;AT123;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);137.5;110.0;60.0;20.9;1.0;0.5789583333333334;2.0;72.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);{1: 2.0};{55: 2.0};{1: {72.0: 2.0}};194
2036;2036;20.0;DE2;AT127;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);96.25;110.0;60.0;20.9;0.7;0.4352708333333333;1.0;20.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);{1: 1.0};{58: 1.0};{1: {20.0: 1.0}};195
