start_timestep;route;fleet_size;charge_cap;batt_cap;d_spec;SOC_init;incoming;arriving;depart_time;len;fleet_id
36.0;(4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);1.0;110.0;60.0;0.209;0.7;{4: 1.0};{32: 1.0};{4: {36.0: 1.0}};15;894
36.0;(8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);11.0;110.0;60.0;0.209;0.8999999999999999;{8: 11.0};{76: 8.0, 23: 3.0};{8: {36.0: 6.0, 44.0: 5.0}};15;895
36.0;(43, 42, 40, 41, 60, 64);2.0;110.0;60.0;0.209;0.9000000000000001;{43: 2.0};{64: 2.0};{43: {36.0: 1.0, 52.0: 1.0}};6;896
36.0;(55, 53, 30, 29, 26);3.0;110.0;60.0;0.209;1.0;{55: 3.0};{26: 3.0};{55: {36.0: 2.0, 68.0: 1.0}};5;897
36.0;(40, 42, 43, 44, 33);2.0;110.0;60.0;0.209;1.0000000000000002;{40: 2.0};{33: 2.0};{40: {36.0: 1.0, 56.0: 1.0}};5;898
36.0;(11, 12, 19, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);7.0;110.0;60.0;0.209;1.0;{11: 7.0};{76: 7.0};{11: {36.0: 5.0, 48.0: 2.0}};16;899
36.0;(5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);113.0;110.0;60.0;0.209;0.8999999999999999;{5: 113.0};{32: 112.0, 23: 1.0};{5: {36.0: 19.0, 52.0: 94.0}};16;900
36.0;(1, 7, 8, 9, 22);2.0;110.0;60.0;0.209;0.7000000000000002;{1: 2.0};{22: 2.0};{1: {36.0: 2.0}};5;901
36.0;(12, 20, 25, 26, 27);30.0;110.0;60.0;0.209;0.5;{12: 30.0};{27: 30.0};{12: {36.0: 19.0, 48.0: 11.0}};5;902
36.0;(51, 54, 61, 66, 82);10.0;41.0;55.0;0.236;0.8999999999999999;{51: 10.0};{82: 10.0};{51: {36.0: 6.0, 44.0: 4.0}};5;903
36.0;(51, 52, 30, 29, 26);5.0;41.0;55.0;0.236;0.8999999999999999;{51: 5.0};{26: 5.0};{51: {36.0: 4.0, 84.0: 1.0}};5;904
