;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
976;976;16.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;1.0000000000000002;0.2915833333333333;1.0;16.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26, 27);{1: 1.0};{27: 1.0};{1: {16.0: 1.0}};111
988;988;28.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;41.0;55.0;23.6;0.4;0.336;5.0;28.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 26, 27);{1: 5.0};{27: 5.0};{1: {28.0: 5.0}};112
992;992;32.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;41.0;55.0;23.6;0.7;0.336;3.0;32.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 26, 27);{1: 3.0};{27: 3.0};{1: {32.0: 3.0}};113
996;996;36.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;1.0000000000000002;0.2915833333333333;5.0;36.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26, 27);{1: 5.0};{27: 5.0};{1: {36.0: 5.0}};114
1000;1000;40.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.9000000000000001;0.2915833333333333;3.0;40.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26, 27);{1: 3.0};{27: 3.0};{1: {40.0: 3.0}};115
1004;1004;44.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.7000000000000002;0.2915833333333333;2.0;44.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26, 27);{1: 2.0};{27: 2.0};{1: {44.0: 2.0}};116
1008;1008;48.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.3;0.2915833333333333;3.0;48.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26, 27);{1: 3.0};{27: 3.0};{1: {48.0: 3.0}};117
1016;1016;56.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.7000000000000002;0.2915833333333333;4.0;56.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26, 27);{1: 4.0};{27: 4.0};{1: {56.0: 4.0}};118
1020;1020;60.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.6000000000000001;0.2915833333333333;1.0;60.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26, 27);{1: 1.0};{27: 1.0};{1: {60.0: 1.0}};119
1024;1024;64.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;41.0;55.0;23.6;0.7999999999999999;0.336;2.0;64.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 26, 27);{1: 2.0};{27: 2.0};{1: {64.0: 2.0}};120
1028;1028;68.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.4;0.2915833333333333;5.0;68.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26, 27);{1: 5.0};{27: 5.0};{1: {68.0: 5.0}};121
1032;1032;72.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;1.0000000000000002;0.2915833333333333;2.0;72.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26, 27);{1: 2.0};{27: 2.0};{1: {72.0: 2.0}};122
1036;1036;76.0;DE2;AT313;(1, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;0.4;0.2915833333333333;3.0;76.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 26, 27);{1: 3.0};{27: 3.0};{1: {76.0: 3.0}};123
1084;1084;28.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;0.5;0.3394791666666666;2.0;28.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 29);{1: 2.0};{29: 2.0};{1: {28.0: 2.0}};124
1088;1088;32.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;0.6;0.3394791666666666;2.0;32.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 29);{1: 2.0};{29: 2.0};{1: {32.0: 2.0}};125
1092;1092;36.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;0.7;0.3394791666666666;1.0;36.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {36.0: 1.0}};126
1096;1096;40.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;1.0;0.3394791666666666;1.0;40.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {40.0: 1.0}};127
1100;1100;44.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;41.0;55.0;23.6;0.5;0.395;1.0;44.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {44.0: 1.0}};128
1104;1104;48.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;0.8999999999999999;0.3394791666666666;1.0;48.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {48.0: 1.0}};129
1120;1120;64.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;110.0;60.0;20.9;0.4;0.3394791666666666;2.0;64.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 29);{1: 2.0};{29: 2.0};{1: {64.0: 2.0}};130
1128;1128;72.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;41.0;55.0;23.6;0.5;0.395;1.0;72.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {72.0: 1.0}};131
1140;1140;84.0;DE2;AT121;(1, 7, 8, 9, 21, 25, 29);68.75;41.0;55.0;23.6;0.6;0.395;1.0;84.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 29);{1: 1.0};{29: 1.0};{1: {84.0: 1.0}};132
1184;1184;32.0;DE2;AT213;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;41.0;55.0;23.6;0.8999999999999999;0.454;2.0;32.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{1: 2.0};{32: 2.0};{1: {32.0: 2.0}};133
1192;1192;40.0;DE2;AT213;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;1.0;40.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{1: 1.0};{32: 1.0};{1: {40.0: 1.0}};134
1200;1200;48.0;DE2;AT213;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;1.0;48.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{1: 1.0};{32: 1.0};{1: {48.0: 1.0}};135
1224;1224;72.0;DE2;AT213;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;2.0;72.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{1: 2.0};{32: 2.0};{1: {72.0: 2.0}};136
1228;1228;76.0;DE2;AT213;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;41.0;55.0;23.6;0.7;0.454;1.0;76.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{1: 1.0};{32: 1.0};{1: {76.0: 1.0}};137
1272;1272;24.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;1.0;24.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {24.0: 1.0}};138
1276;1276;28.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;3.0;28.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 3.0};{33: 3.0};{1: {28.0: 3.0}};139
1280;1280;32.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;2.0;32.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 2.0};{33: 2.0};{1: {32.0: 2.0}};140
1284;1284;36.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;0.8999999999999999;0.454;3.0;36.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 3.0};{33: 3.0};{1: {36.0: 3.0}};141
1292;1292;44.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;0.7;0.3873749999999999;1.0;44.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {44.0: 1.0}};142
1296;1296;48.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;1.0;0.454;1.0;48.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {48.0: 1.0}};143
1300;1300;52.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;0.5;0.454;1.0;52.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {52.0: 1.0}};144
1304;1304;56.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;0.7;0.454;2.0;56.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 2.0};{33: 2.0};{1: {56.0: 2.0}};145
1308;1308;60.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;0.7999999999999999;0.3873749999999999;1.0;60.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {60.0: 1.0}};146
1312;1312;64.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;2.0;64.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 2.0};{33: 2.0};{1: {64.0: 2.0}};147
1316;1316;68.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;0.7999999999999999;0.454;1.0;68.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {68.0: 1.0}};148
1320;1320;72.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;0.5;0.454;1.0;72.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 1.0};{33: 1.0};{1: {72.0: 1.0}};149
1324;1324;76.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;3.0;76.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 3.0};{33: 3.0};{1: {76.0: 3.0}};150
1328;1328;80.0;DE2;AT211;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);82.5;41.0;55.0;23.6;0.5;0.454;2.0;80.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33);{1: 2.0};{33: 2.0};{1: {80.0: 2.0}};151
1376;1376;32.0;DE2;AT226;(1, 7, 8, 9, 22, 23, 24, 36);55.0;41.0;55.0;23.6;0.8999999999999999;0.336;1.0;32.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 36);{1: 1.0};{36: 1.0};{1: {32.0: 1.0}};152
1396;1396;52.0;DE2;AT226;(1, 7, 8, 9, 22, 23, 24, 36);55.0;110.0;60.0;20.9;0.9000000000000001;0.2915833333333333;1.0;52.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 36);{1: 1.0};{36: 1.0};{1: {52.0: 1.0}};153
1420;1420;76.0;DE2;AT226;(1, 7, 8, 9, 22, 23, 24, 36);55.0;41.0;55.0;23.6;0.8999999999999999;0.336;1.0;76.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 36);{1: 1.0};{36: 1.0};{1: {76.0: 1.0}};154
1460;1460;20.0;DE2;AT223;(1, 7, 8, 9, 22, 23, 24, 38, 40);55.0;41.0;55.0;23.6;0.4;0.336;1.0;20.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 40);{1: 1.0};{40: 1.0};{1: {20.0: 1.0}};155
1484;1484;44.0;DE2;AT223;(1, 7, 8, 9, 22, 23, 24, 38, 40);55.0;110.0;60.0;20.9;0.5;0.2915833333333333;1.0;44.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40);{1: 1.0};{40: 1.0};{1: {44.0: 1.0}};156
1496;1496;56.0;DE2;AT223;(1, 7, 8, 9, 22, 23, 24, 38, 40);55.0;110.0;60.0;20.9;0.4;0.2915833333333333;1.0;56.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40);{1: 1.0};{40: 1.0};{1: {56.0: 1.0}};157
1500;1500;60.0;DE2;AT223;(1, 7, 8, 9, 22, 23, 24, 38, 40);55.0;110.0;60.0;20.9;0.5;0.2915833333333333;1.0;60.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40);{1: 1.0};{40: 1.0};{1: {60.0: 1.0}};158
1564;1564;28.0;DE2;AT221;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;2.0;28.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);{1: 2.0};{43: 2.0};{1: {28.0: 2.0}};159
1576;1576;40.0;DE2;AT221;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;2.0;40.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);{1: 2.0};{43: 2.0};{1: {40.0: 2.0}};160
1584;1584;48.0;DE2;AT221;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;2.0;48.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);{1: 2.0};{43: 2.0};{1: {48.0: 2.0}};161
1592;1592;56.0;DE2;AT221;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;1.0;56.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);{1: 1.0};{43: 1.0};{1: {56.0: 1.0}};162
1596;1596;60.0;DE2;AT221;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;41.0;55.0;23.6;1.1;0.454;2.0;60.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);{1: 2.0};{43: 2.0};{1: {60.0: 2.0}};163
1600;1600;64.0;DE2;AT221;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;1.0;64.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);{1: 1.0};{43: 1.0};{1: {64.0: 1.0}};164
1616;1616;80.0;DE2;AT221;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);82.5;41.0;55.0;23.6;1.1;0.454;2.0;80.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43);{1: 2.0};{43: 2.0};{1: {80.0: 2.0}};165
1660;1660;28.0;DE2;AT224;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;1.0;28.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{1: 1.0};{45: 1.0};{1: {28.0: 1.0}};166
1664;1664;32.0;DE2;AT224;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;41.0;55.0;23.6;0.7999999999999999;0.454;1.0;32.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{1: 1.0};{45: 1.0};{1: {32.0: 1.0}};167
1668;1668;36.0;DE2;AT224;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;41.0;55.0;23.6;1.1;0.454;1.0;36.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{1: 1.0};{45: 1.0};{1: {36.0: 1.0}};168
1672;1672;40.0;DE2;AT224;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;41.0;55.0;23.6;0.5;0.454;2.0;40.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{1: 2.0};{45: 2.0};{1: {40.0: 2.0}};169
1676;1676;44.0;DE2;AT224;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;41.0;55.0;23.6;0.7999999999999999;0.454;1.0;44.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{1: 1.0};{45: 1.0};{1: {44.0: 1.0}};170
1692;1692;60.0;DE2;AT224;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;1.0;60.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{1: 1.0};{45: 1.0};{1: {60.0: 1.0}};171
1776;1776;48.0;DE2;AT113;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 47);68.75;41.0;55.0;23.6;1.0;0.395;1.0;48.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 47);{1: 1.0};{47: 1.0};{1: {48.0: 1.0}};172
1844;1844;20.0;DE2;AT124;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;110.0;60.0;20.9;0.6;0.4831666666666666;1.0;20.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);{1: 1.0};{51: 1.0};{1: {20.0: 1.0}};173
1848;1848;24.0;DE2;AT124;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;110.0;60.0;20.9;0.5;0.4831666666666666;1.0;24.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);{1: 1.0};{51: 1.0};{1: {24.0: 1.0}};174
1852;1852;28.0;DE2;AT124;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;41.0;55.0;23.6;1.0;0.5720000000000001;2.0;28.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);{1: 2.0};{51: 2.0};{1: {28.0: 2.0}};175
1856;1856;32.0;DE2;AT124;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;41.0;55.0;23.6;1.0;0.5720000000000001;1.0;32.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);{1: 1.0};{51: 1.0};{1: {32.0: 1.0}};176
1860;1860;36.0;DE2;AT124;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;110.0;60.0;20.9;0.7999999999999999;0.4831666666666666;1.0;36.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);{1: 1.0};{51: 1.0};{1: {36.0: 1.0}};177
1864;1864;40.0;DE2;AT124;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;110.0;60.0;20.9;0.6;0.4831666666666666;1.0;40.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);{1: 1.0};{51: 1.0};{1: {40.0: 1.0}};178
1868;1868;44.0;DE2;AT124;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;110.0;60.0;20.9;0.7;0.4831666666666666;1.0;44.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);{1: 1.0};{51: 1.0};{1: {44.0: 1.0}};179
1872;1872;48.0;DE2;AT124;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;110.0;60.0;20.9;0.6;0.4831666666666666;1.0;48.0;110.0;60.0;0.209;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);{1: 1.0};{51: 1.0};{1: {48.0: 1.0}};180
1884;1884;60.0;DE2;AT124;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;41.0;55.0;23.6;1.1;0.5720000000000001;1.0;60.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 21, 25, 29, 30, 52, 51);{1: 1.0};{51: 1.0};{1: {60.0: 1.0}};181
1952;1952;32.0;DE2;AT123;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);137.5;110.0;60.0;20.9;0.6;0.5789583333333334;3.0;32.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);{1: 3.0};{55: 3.0};{1: {32.0: 3.0}};182
1960;1960;40.0;DE2;AT123;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);137.5;110.0;60.0;20.9;0.7999999999999999;0.5789583333333334;1.0;40.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);{1: 1.0};{55: 1.0};{1: {40.0: 1.0}};183
1964;1964;44.0;DE2;AT123;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);137.5;110.0;60.0;20.9;0.8999999999999999;0.5789583333333334;2.0;44.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);{1: 2.0};{55: 2.0};{1: {44.0: 2.0}};184
1968;1968;48.0;DE2;AT123;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);137.5;110.0;60.0;20.9;0.8999999999999999;0.5789583333333334;1.0;48.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);{1: 1.0};{55: 1.0};{1: {48.0: 1.0}};185
1980;1980;60.0;DE2;AT123;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);137.5;110.0;60.0;20.9;0.7999999999999999;0.5789583333333334;1.0;60.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);{1: 1.0};{55: 1.0};{1: {60.0: 1.0}};186
1988;1988;68.0;DE2;AT123;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);137.5;110.0;60.0;20.9;0.7;0.5789583333333334;1.0;68.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);{1: 1.0};{55: 1.0};{1: {68.0: 1.0}};187
2000;2000;80.0;DE2;AT123;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);137.5;41.0;55.0;23.6;0.7;0.6900000000000001;1.0;80.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);{1: 1.0};{55: 1.0};{1: {80.0: 1.0}};188
2044;2044;28.0;DE2;AT127;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);96.25;110.0;60.0;20.9;1.0;0.4352708333333333;1.0;28.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);{1: 1.0};{58: 1.0};{1: {28.0: 1.0}};189
2048;2048;32.0;DE2;AT127;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);96.25;110.0;60.0;20.9;0.8999999999999999;0.4352708333333333;1.0;32.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);{1: 1.0};{58: 1.0};{1: {32.0: 1.0}};190
2056;2056;40.0;DE2;AT127;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);96.25;41.0;55.0;23.6;0.6;0.513;1.0;40.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);{1: 1.0};{58: 1.0};{1: {40.0: 1.0}};191
2088;2088;72.0;DE2;AT127;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);96.25;41.0;55.0;23.6;0.7;0.513;2.0;72.0;41.0;55.0;0.23600000000000002;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);{1: 2.0};{58: 2.0};{1: {72.0: 2.0}};192
2108;2108;92.0;DE2;AT127;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);96.25;110.0;60.0;20.9;0.6;0.4352708333333333;1.0;92.0;110.0;60.0;0.209;(1, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);{1: 1.0};{58: 1.0};{1: {92.0: 1.0}};193
