start_timestep,route,fleet_size,charge_cap,batt_cap,d_spec,SOC_init,fleet_id
24,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",13.0,41.0,68.2,0.22,0.6,19354
25,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",30.0,110.0,88.16,0.23,0.7,19355
26,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",31.0,85.0,81.2,0.23,0.6,19356
27,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",38.0,77.0,88.8,0.24,0.6,19357
28,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",53.0,103.0,108.0,0.27,0.7,19358
29,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",41.0,110.0,88.16,0.23,0.7,19359
30,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",65.0,103.0,108.0,0.27,0.7,19360
31,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",50.0,78.0,64.12,0.23,0.5,19361
32,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",47.0,110.0,88.16,0.23,0.7,19362
33,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",46.0,41.0,68.2,0.22,0.6,19363
34,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",55.0,41.0,68.2,0.22,0.6,19364
35,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",47.0,78.0,64.12,0.23,0.5,19365
36,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",50.0,110.0,88.16,0.23,0.7,19366
37,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",34.0,103.0,107.94,0.26,0.7,19367
38,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",41.0,103.0,108.0,0.27,0.7,19368
39,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",41.0,64.0,110.6,0.28,0.7,19369
40,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",47.0,41.0,68.2,0.22,0.6,19370
41,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",42.0,103.0,107.94,0.26,0.7,19371
42,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",30.0,103.0,108.0,0.27,0.7,19372
43,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",40.0,110.0,88.16,0.23,0.7,19373
44,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",30.0,114.0,82.08,0.29,0.5,19374
45,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",28.0,41.0,68.2,0.22,0.6,19375
46,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",48.0,110.0,88.16,0.23,0.7,19376
47,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",34.0,110.0,88.16,0.23,0.7,19377
48,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",30.0,110.0,88.16,0.23,0.7,19378
49,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",31.0,103.0,108.0,0.27,0.7,19379
50,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",39.0,103.0,107.94,0.26,0.7,19380
51,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",41.0,77.0,88.8,0.24,0.6,19381
52,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",25.0,114.0,82.08,0.29,0.5,19382
53,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",28.0,85.0,81.2,0.23,0.6,19383
54,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",24.0,103.0,107.94,0.26,0.7,19384
55,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",35.0,110.0,88.16,0.23,0.7,19385
56,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",28.0,103.0,108.0,0.27,0.7,19386
57,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",19.0,85.0,81.2,0.23,0.6,19387
58,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",39.0,64.0,110.6,0.28,0.7,19388
59,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",26.0,114.0,82.08,0.29,0.5,19389
60,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",30.0,41.0,68.2,0.22,0.6,19390
61,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",28.0,77.0,88.8,0.24,0.6,19391
62,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",36.0,103.0,107.94,0.26,0.7,19392
63,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",27.0,77.0,88.8,0.24,0.6,19393
64,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",24.0,103.0,108.0,0.27,0.7,19394
65,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",41.0,110.0,88.16,0.23,0.7,19395
66,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",31.0,110.0,88.16,0.23,0.7,19396
67,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",40.0,41.0,68.2,0.22,0.6,19397
68,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",32.0,114.0,82.08,0.29,0.5,19398
69,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",27.0,41.0,68.2,0.22,0.6,19399
70,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",34.0,41.0,68.2,0.22,0.6,19400
71,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",36.0,103.0,108.0,0.27,0.7,19401
72,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",33.0,64.0,110.6,0.28,0.7,19402
73,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",35.0,103.0,107.94,0.26,0.7,19403
74,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",31.0,77.0,88.8,0.24,0.6,19404
75,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",26.0,110.0,88.16,0.23,0.7,19405
76,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",29.0,77.0,88.8,0.24,0.6,19406
77,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",26.0,64.0,110.6,0.28,0.7,19407
78,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",16.0,110.0,88.16,0.23,0.7,19408
79,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",16.0,114.0,82.08,0.29,0.5,19409
80,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",16.0,103.0,107.94,0.26,0.7,19410
81,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",19.0,64.0,110.6,0.28,0.7,19411
82,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",9.0,64.0,110.6,0.28,0.7,19412
83,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",8.0,110.0,88.16,0.23,0.7,19413
84,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",6.0,110.0,88.16,0.23,0.7,19414
85,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",8.0,41.0,68.2,0.22,0.6,19415
86,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",8.0,64.0,110.6,0.28,0.7,19416
87,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",3.0,110.0,88.16,0.23,0.7,19417
88,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",2.0,110.0,88.16,0.23,0.7,19418
89,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",1.0,114.0,82.08,0.29,0.5,19419
90,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",2.0,114.0,82.08,0.29,0.5,19420
91,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",1.0,41.0,68.2,0.22,0.6,19421
92,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",2.0,103.0,108.0,0.27,0.7,19422
95,"(35, 39, 40, 41, 42, 43, 81, 86, 87, 88, 100, 94)",3.0,85.0,81.2,0.23,0.6,19423
14,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",1.0,64.0,110.6,0.28,0.8,19424
16,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",1.0,110.0,88.16,0.23,0.8,19425
20,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",1.0,114.0,82.08,0.29,0.7,19426
21,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",4.0,110.0,88.16,0.23,0.8,19427
22,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",5.0,110.0,88.16,0.23,0.8,19428
23,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",11.0,78.0,64.12,0.23,0.7,19429
24,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",11.0,41.0,68.2,0.22,0.7,19430
25,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",18.0,110.0,88.16,0.23,0.8,19431
26,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",24.0,110.0,88.16,0.23,0.8,19432
27,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",18.0,85.0,81.2,0.23,0.8,19433
28,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",32.0,41.0,68.2,0.22,0.7,19434
29,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",39.0,110.0,88.16,0.23,0.8,19435
30,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",35.0,103.0,108.0,0.27,0.8,19436
31,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",51.0,110.0,88.16,0.23,0.8,19437
32,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",40.0,41.0,68.2,0.22,0.7,19438
33,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",51.0,110.0,88.16,0.23,0.8,19439
34,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",35.0,77.0,88.8,0.24,0.8,19440
35,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",41.0,103.0,107.94,0.26,0.8,19441
36,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",31.0,85.0,81.2,0.23,0.8,19442
37,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",33.0,41.0,68.2,0.22,0.7,19443
38,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",36.0,77.0,88.8,0.24,0.8,19444
39,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",27.0,110.0,88.16,0.23,0.8,19445
40,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",24.0,103.0,107.94,0.26,0.8,19446
41,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",37.0,103.0,108.0,0.27,0.8,19447
42,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",29.0,41.0,68.2,0.22,0.7,19448
43,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",35.0,110.0,88.16,0.23,0.8,19449
44,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",31.0,110.0,88.16,0.23,0.8,19450
45,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",39.0,110.0,88.16,0.23,0.8,19451
46,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",36.0,108.0,103.09,0.24,0.8,19452
47,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",22.0,41.0,68.2,0.22,0.7,19453
48,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",26.0,110.0,88.16,0.23,0.8,19454
49,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",20.0,114.0,82.08,0.29,0.7,19455
50,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",18.0,110.0,88.16,0.23,0.8,19456
51,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",23.0,77.0,88.8,0.24,0.8,19457
52,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",19.0,110.0,88.16,0.23,0.8,19458
53,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",25.0,85.0,81.2,0.23,0.8,19459
54,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",18.0,103.0,108.0,0.27,0.8,19460
55,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",12.0,110.0,88.16,0.23,0.8,19461
56,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",22.0,64.0,110.6,0.28,0.8,19462
57,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",20.0,103.0,108.0,0.27,0.8,19463
58,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",29.0,41.0,68.2,0.22,0.7,19464
59,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",16.0,41.0,68.2,0.22,0.7,19465
60,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",23.0,77.0,88.8,0.24,0.8,19466
61,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",27.0,108.0,103.09,0.24,0.8,19467
62,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",31.0,110.0,129.92,0.23,0.9,19468
63,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",23.0,110.0,88.16,0.23,0.8,19469
64,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",19.0,85.0,81.2,0.23,0.8,19470
65,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",28.0,103.0,107.94,0.26,0.8,19471
66,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",27.0,110.0,88.16,0.23,0.8,19472
67,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",25.0,114.0,82.08,0.29,0.7,19473
68,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",30.0,77.0,88.8,0.24,0.8,19474
69,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",25.0,103.0,108.0,0.27,0.8,19475
70,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",27.0,103.0,108.0,0.27,0.8,19476
71,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",19.0,41.0,68.2,0.22,0.7,19477
72,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",24.0,78.0,64.12,0.23,0.7,19478
73,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",21.0,108.0,103.09,0.24,0.8,19479
74,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",21.0,64.0,110.6,0.28,0.8,19480
75,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",26.0,114.0,82.08,0.29,0.7,19481
76,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",20.0,85.0,81.2,0.23,0.8,19482
77,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",20.0,110.0,88.16,0.23,0.8,19483
78,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",14.0,77.0,88.8,0.24,0.8,19484
79,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",12.0,85.0,81.2,0.23,0.8,19485
80,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",12.0,41.0,68.2,0.22,0.7,19486
81,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",5.0,85.0,81.2,0.23,0.8,19487
82,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",13.0,41.0,68.2,0.22,0.7,19488
83,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",6.0,110.0,129.92,0.23,0.9,19489
84,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",4.0,85.0,81.2,0.23,0.8,19490
85,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",7.0,114.0,82.08,0.29,0.7,19491
86,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",6.0,64.0,110.6,0.28,0.8,19492
87,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",4.0,110.0,88.16,0.23,0.8,19493
88,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",2.0,110.0,88.16,0.23,0.8,19494
89,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",2.0,103.0,107.94,0.26,0.8,19495
90,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",2.0,85.0,81.2,0.23,0.8,19496
94,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",2.0,77.0,88.8,0.24,0.8,19497
95,"(35, 34, 27, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",2.0,110.0,88.16,0.23,0.8,19498
8,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",1.0,39.0,45.03,0.24,0.5,19499
9,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",1.0,41.0,68.2,0.22,0.7,19500
10,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",1.0,103.0,107.94,0.26,0.8,19501
14,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",1.0,103.0,108.0,0.27,0.8,19502
15,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",1.0,64.0,110.6,0.28,0.8,19503
16,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",1.0,103.0,108.0,0.27,0.8,19504
17,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",1.0,110.0,88.16,0.23,0.8,19505
18,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",3.0,64.0,110.6,0.28,0.8,19506
19,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",3.0,30.0,45.72,0.22,0.6,19507
20,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",10.0,103.0,108.0,0.27,0.8,19508
21,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",9.0,103.0,108.0,0.27,0.8,19509
22,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",16.0,47.0,54.05,0.23,0.6,19510
23,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",31.0,67.0,53.11,0.23,0.6,19511
24,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",29.0,110.0,88.16,0.23,0.8,19512
25,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",57.0,41.0,68.2,0.22,0.7,19513
26,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",70.0,47.0,54.05,0.23,0.6,19514
27,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",98.0,103.0,108.0,0.27,0.8,19515
28,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",123.0,110.0,129.92,0.23,0.9,19516
29,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",90.0,41.0,68.2,0.22,0.7,19517
30,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",119.0,41.0,68.2,0.22,0.7,19518
31,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",133.0,110.0,88.16,0.23,0.8,19519
32,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",120.0,85.0,81.2,0.23,0.8,19520
33,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",105.0,110.0,88.16,0.23,0.8,19521
34,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",118.0,110.0,88.16,0.23,0.8,19522
35,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",88.0,47.0,54.05,0.23,0.6,19523
36,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",111.0,41.0,68.2,0.22,0.7,19524
37,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",92.0,64.0,110.6,0.28,0.8,19525
38,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",96.0,110.0,88.16,0.23,0.8,19526
39,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",105.0,41.0,68.2,0.22,0.7,19527
40,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",108.0,77.0,88.8,0.24,0.8,19528
41,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",86.0,110.0,88.16,0.23,0.8,19529
42,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",80.0,39.0,45.03,0.24,0.5,19530
43,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",122.0,103.0,107.94,0.26,0.8,19531
44,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",89.0,110.0,88.16,0.23,0.8,19532
45,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",90.0,85.0,81.2,0.23,0.8,19533
46,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",94.0,110.0,88.16,0.23,0.8,19534
47,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",67.0,85.0,81.2,0.23,0.8,19535
48,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",81.0,103.0,108.0,0.27,0.8,19536
49,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",71.0,47.0,54.05,0.23,0.6,19537
50,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",91.0,110.0,88.16,0.23,0.8,19538
51,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",53.0,110.0,88.16,0.23,0.8,19539
52,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",63.0,30.0,45.72,0.22,0.6,19540
53,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",85.0,36.0,5.47,0.02,0.6,19541
54,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",66.0,110.0,88.16,0.23,0.8,19542
55,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",56.0,103.0,108.0,0.27,0.8,19543
56,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",73.0,103.0,107.94,0.26,0.8,19544
57,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",78.0,85.0,81.2,0.23,0.8,19545
58,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",49.0,110.0,88.16,0.23,0.8,19546
59,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",62.0,41.0,68.2,0.22,0.7,19547
60,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",64.0,41.0,68.2,0.22,0.7,19548
61,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",69.0,114.0,82.08,0.29,0.7,19549
62,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",61.0,77.0,88.8,0.24,0.8,19550
63,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",77.0,64.0,110.6,0.28,0.8,19551
64,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",80.0,85.0,81.2,0.23,0.8,19552
65,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",73.0,39.0,45.03,0.24,0.5,19553
66,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",82.0,41.0,68.2,0.22,0.7,19554
67,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",77.0,103.0,108.0,0.27,0.8,19555
68,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",77.0,110.0,88.16,0.23,0.8,19556
69,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",77.0,85.0,81.2,0.23,0.8,19557
70,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",74.0,110.0,88.16,0.23,0.8,19558
71,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",69.0,77.0,88.8,0.24,0.8,19559
72,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",63.0,47.0,54.05,0.23,0.6,19560
73,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",61.0,103.0,107.94,0.26,0.8,19561
74,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",65.0,110.0,88.16,0.23,0.8,19562
75,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",56.0,103.0,108.0,0.27,0.8,19563
76,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",56.0,85.0,81.2,0.23,0.8,19564
77,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",45.0,41.0,68.2,0.22,0.7,19565
78,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",49.0,103.0,108.0,0.27,0.8,19566
79,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",48.0,77.0,88.8,0.24,0.8,19567
80,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",32.0,67.0,53.11,0.23,0.6,19568
81,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",25.0,30.0,45.72,0.22,0.6,19569
82,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",28.0,77.0,88.8,0.24,0.8,19570
83,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",36.0,30.0,45.72,0.22,0.6,19571
84,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",24.0,47.0,54.05,0.23,0.6,19572
85,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",14.0,114.0,82.08,0.29,0.7,19573
86,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",8.0,110.0,88.16,0.23,0.8,19574
87,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",13.0,103.0,108.0,0.27,0.8,19575
88,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",12.0,103.0,108.0,0.27,0.8,19576
89,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",13.0,110.0,88.16,0.23,0.8,19577
90,"(35, 34, 27, 15, 14, 13, 12, 11, 1, 2)",6.0,110.0,88.16,0.23,0.8,19578
