start_timestep;route;fleet_size;charge_cap;batt_cap;d_spec;SOC_init;incoming;arriving;depart_time;len;fleet_id
16.0;(43, 42, 40, 41, 62, 70, 72, 76);581.0;250.0;100.0;0.15;1.0;{43: 581.0};{76: 581.0};{43: {16.0: 1.0, 20.0: 16.0, 24.0: 25.0, 28.0: 49.0, 32.0: 53.0, 36.0: 46.0, 40.0: 53.0, 44.0: 36.0, 48.0: 28.0, 52.0: 34.0, 56.0: 32.0, 60.0: 44.0, 64.0: 38.0, 68.0: 43.0, 72.0: 32.0, 76.0: 21.0, 80.0: 11.0, 84.0: 15.0, 88.0: 2.0, 92.0: 2.0}};8;104
16.0;(58, 62, 41, 40, 42, 43);87.0;250.0;100.0;0.15;1.0;{58: 87.0};{43: 87.0};{58: {16.0: 1.0, 20.0: 2.0, 24.0: 5.0, 28.0: 9.0, 32.0: 6.0, 36.0: 3.0, 40.0: 11.0, 44.0: 8.0, 48.0: 7.0, 52.0: 7.0, 56.0: 2.0, 60.0: 3.0, 64.0: 4.0, 68.0: 3.0, 72.0: 9.0, 76.0: 6.0, 80.0: 1.0}};6;105
16.0;(13, 14, 6, 5, 4, 3, 2, 7, 8, 9, 20, 24, 25);71.0;250.0;100.0;0.15;1.0;{13: 71.0};{25: 68.0, 8: 1.0, 5: 2.0};{13: {16.0: 4.0, 20.0: 17.0, 48.0: 10.0, 72.0: 5.0, 84.0: 29.0, 92.0: 6.0}};13;106
16.0;(46, 47, 62, 58);7.0;250.0;100.0;0.15;0.6000000000000001;{46: 7.0};{58: 7.0};{46: {16.0: 2.0, 80.0: 2.0, 84.0: 3.0}};4;107
16.0;(22, 23, 38, 40, 41, 64, 65, 80, 86);147.0;250.0;100.0;0.15;1.0;{22: 147.0};{86: 147.0};{22: {16.0: 1.0, 24.0: 7.0, 28.0: 16.0, 32.0: 15.0, 36.0: 11.0, 40.0: 12.0, 44.0: 13.0, 48.0: 4.0, 52.0: 4.0, 56.0: 6.0, 60.0: 9.0, 64.0: 6.0, 68.0: 12.0, 72.0: 13.0, 76.0: 12.0, 80.0: 4.0, 84.0: 2.0}};9;108
16.0;(28, 24, 20, 21, 22, 23, 37, 43);39.0;250.0;100.0;0.15;0.9000000000000001;{28: 39.0};{43: 27.0, 21: 12.0};{28: {16.0: 13.0, 80.0: 1.0, 88.0: 25.0}};8;109
16.0;(86, 69, 58, 53, 28, 25, 26);577.0;250.0;100.0;0.15;1.0;{86: 577.0};{26: 573.0, 25: 1.0, 28: 3.0};{86: {16.0: 5.0, 24.0: 31.0, 28.0: 50.0, 32.0: 58.0, 36.0: 42.0, 40.0: 36.0, 44.0: 47.0, 48.0: 40.0, 52.0: 28.0, 56.0: 37.0, 60.0: 32.0, 64.0: 34.0, 68.0: 51.0, 72.0: 41.0, 76.0: 20.0, 80.0: 23.0, 88.0: 2.0}};7;110
16.0;(33, 45, 46, 47, 64, 65, 80, 86);48.0;250.0;100.0;0.15;1.0;{33: 48.0};{86: 48.0};{33: {16.0: 1.0, 24.0: 1.0, 28.0: 7.0, 32.0: 4.0, 36.0: 5.0, 40.0: 2.0, 44.0: 4.0, 48.0: 3.0, 52.0: 3.0, 56.0: 3.0, 60.0: 2.0, 64.0: 4.0, 68.0: 2.0, 72.0: 3.0, 76.0: 2.0, 80.0: 1.0, 84.0: 1.0}};8;111
16.0;(47, 64, 65, 80, 86);707.0;250.0;100.0;0.15;1.0;{47: 707.0};{86: 707.0};{47: {16.0: 4.0, 20.0: 11.0, 24.0: 26.0, 28.0: 58.0, 32.0: 63.0, 36.0: 63.0, 40.0: 57.0, 44.0: 56.0, 48.0: 38.0, 52.0: 45.0, 56.0: 38.0, 60.0: 52.0, 64.0: 43.0, 68.0: 49.0, 72.0: 46.0, 76.0: 25.0, 80.0: 14.0, 84.0: 13.0, 88.0: 4.0, 92.0: 2.0}};5;112
16.0;(75, 76, 72, 70, 58, 53, 28, 24, 19, 12, 11);355.0;250.0;100.0;0.15;1.0;{75: 355.0};{11: 252.0, 28: 1.0, 58: 102.0};{75: {16.0: 104.0, 24.0: 17.0, 28.0: 26.0, 32.0: 26.0, 36.0: 20.0, 40.0: 24.0, 44.0: 19.0, 48.0: 14.0, 52.0: 12.0, 56.0: 11.0, 60.0: 11.0, 64.0: 24.0, 68.0: 16.0, 72.0: 13.0, 76.0: 12.0, 80.0: 3.0, 88.0: 1.0, 92.0: 2.0}};11;113
16.0;(82, 81, 77, 72, 70, 69, 62, 41);4.0;250.0;100.0;0.15;0.8999999999999999;{82: 4.0};{41: 3.0, 62: 1.0};{82: {16.0: 3.0, 20.0: 1.0}};8;114
16.0;(82, 81, 77, 72, 70, 69, 73, 80, 65);66.0;250.0;100.0;0.15;1.0;{82: 66.0};{65: 66.0};{82: {16.0: 1.0, 24.0: 3.0, 28.0: 5.0, 32.0: 9.0, 36.0: 6.0, 40.0: 9.0, 44.0: 6.0, 48.0: 3.0, 52.0: 3.0, 56.0: 4.0, 60.0: 4.0, 64.0: 6.0, 72.0: 3.0, 76.0: 1.0, 80.0: 3.0}};9;115
16.0;(1, 7, 8, 9, 21);2.0;250.0;100.0;0.15;0.8000000000000003;{1: 2.0};{21: 2.0};{1: {16.0: 1.0, 88.0: 1.0}};5;116
