start_timestep;route;fleet_size;charge_cap;batt_cap;d_spec;SOC_init;incoming;arriving;depart_time;len;fleet_id
20.0;(4, 3, 2, 7, 8, 9, 20, 24, 25);59.0;250.0;100.0;0.2;1.0;{4: 59.0};{25: 56.0, 7: 1.0, 3: 2.0};{4: {20.0: 4.0, 24.0: 1.0, 32.0: 4.0, 40.0: 3.0, 44.0: 1.0, 48.0: 8.0, 52.0: 15.0, 56.0: 1.0, 60.0: 1.0, 64.0: 1.0, 72.0: 15.0, 76.0: 5.0}};9;239
20.0;(62, 58, 53, 28, 25, 26);4999.0;250.0;100.0;0.2;1.0;{62: 4999.0};{26: 4864.0, 25: 1.0, 28: 4.0, 53: 3.0, 58: 127.0};{62: {20.0: 136.0, 28.0: 850.0, 40.0: 684.0, 44.0: 614.0, 48.0: 522.0, 52.0: 475.0, 60.0: 540.0, 64.0: 588.0, 72.0: 590.0}};6;240
20.0;(33, 45, 46, 47, 62, 58);6.0;250.0;100.0;0.2;1.0;{33: 6.0};{58: 6.0};{33: {20.0: 1.0, 24.0: 1.0, 32.0: 1.0, 44.0: 1.0, 64.0: 1.0, 76.0: 1.0}};6;241
20.0;(2, 7, 8, 9, 20, 24, 25);36.0;250.0;100.0;0.2;0.9000000000000001;{2: 36.0};{25: 36.0};{2: {20.0: 3.0, 24.0: 4.0, 48.0: 3.0, 56.0: 6.0, 64.0: 10.0, 80.0: 5.0, 84.0: 5.0}};7;242
20.0;(6, 17, 31, 32, 33, 44, 43, 37, 23);19.0;250.0;100.0;0.2;1.0;{6: 19.0};{23: 19.0};{6: {20.0: 1.0, 24.0: 2.0, 32.0: 3.0, 36.0: 1.0, 40.0: 2.0, 44.0: 1.0, 60.0: 2.0, 68.0: 2.0, 72.0: 1.0, 76.0: 1.0, 84.0: 3.0}};9;243
20.0;(13, 14, 6, 5, 4, 3, 2, 7, 8, 9, 18, 12);118.0;250.0;100.0;0.2;1.0;{13: 118.0};{12: 118.0};{13: {20.0: 3.0, 24.0: 5.0, 28.0: 13.0, 32.0: 11.0, 36.0: 7.0, 40.0: 8.0, 44.0: 8.0, 48.0: 9.0, 52.0: 10.0, 56.0: 2.0, 60.0: 4.0, 64.0: 6.0, 68.0: 8.0, 72.0: 8.0, 76.0: 9.0, 80.0: 5.0, 84.0: 1.0, 88.0: 1.0}};12;244
20.0;(2, 7, 8, 9, 18, 12, 11);302.0;250.0;100.0;0.2;1.0;{2: 302.0};{11: 301.0, 12: 1.0};{2: {20.0: 9.0, 24.0: 12.0, 28.0: 19.0, 32.0: 27.0, 36.0: 24.0, 40.0: 22.0, 44.0: 14.0, 48.0: 21.0, 52.0: 15.0, 56.0: 12.0, 60.0: 22.0, 64.0: 23.0, 68.0: 21.0, 72.0: 16.0, 76.0: 12.0, 80.0: 6.0, 84.0: 4.0, 88.0: 23.0}};7;245
20.0;(36, 23, 22, 21, 20, 24, 25);26.0;250.0;100.0;0.2;0.7000000000000002;{36: 26.0};{25: 22.0, 23: 4.0};{36: {20.0: 5.0, 24.0: 4.0, 36.0: 2.0, 40.0: 3.0, 52.0: 1.0, 56.0: 3.0, 72.0: 6.0, 84.0: 2.0}};7;246
20.0;(46, 45, 44, 43, 37, 23, 22);15.0;250.0;100.0;0.2;1.0;{46: 15.0};{22: 1.0, 44: 14.0};{46: {20.0: 15.0}};7;247
20.0;(8, 9, 21, 22, 23, 38, 40);2.0;250.0;100.0;0.2;1.0;{8: 2.0};{40: 2.0};{8: {20.0: 1.0, 84.0: 1.0}};7;248
20.0;(28, 24, 20, 9, 8, 7, 2);46.0;250.0;100.0;0.2;1.0;{28: 46.0};{2: 44.0, 9: 2.0};{28: {20.0: 3.0, 24.0: 8.0, 28.0: 5.0, 36.0: 10.0, 44.0: 8.0, 48.0: 3.0, 64.0: 9.0}};7;249
20.0;(10, 11, 12, 19, 24, 25, 26);276.0;250.0;100.0;0.2;1.0;{10: 276.0};{26: 275.0, 25: 1.0};{10: {20.0: 3.0, 24.0: 12.0, 28.0: 32.0, 32.0: 18.0, 36.0: 21.0, 40.0: 22.0, 44.0: 18.0, 48.0: 25.0, 52.0: 20.0, 56.0: 13.0, 60.0: 18.0, 64.0: 18.0, 68.0: 14.0, 72.0: 21.0, 76.0: 11.0, 80.0: 6.0, 84.0: 3.0, 92.0: 1.0}};7;250
20.0;(12, 18, 21, 22, 23, 38, 40);8.0;250.0;100.0;0.2;0.9000000000000001;{12: 8.0};{40: 2.0, 22: 1.0, 21: 5.0};{12: {20.0: 7.0, 80.0: 1.0}};7;251
20.0;(13, 14, 17, 31, 32, 33, 44, 43, 37, 36);95.0;250.0;100.0;0.2;1.0;{13: 95.0};{36: 91.0, 44: 4.0};{13: {20.0: 6.0, 24.0: 2.0, 28.0: 10.0, 32.0: 13.0, 36.0: 5.0, 40.0: 5.0, 44.0: 6.0, 48.0: 5.0, 52.0: 5.0, 56.0: 6.0, 60.0: 4.0, 64.0: 4.0, 68.0: 9.0, 72.0: 8.0, 76.0: 4.0, 80.0: 2.0, 84.0: 1.0}};10;252
20.0;(57, 58, 62, 41, 40, 42, 43);83.0;250.0;100.0;0.2;1.0;{57: 83.0};{43: 77.0, 41: 1.0, 62: 5.0};{57: {20.0: 7.0, 24.0: 3.0, 28.0: 5.0, 32.0: 5.0, 36.0: 2.0, 40.0: 3.0, 44.0: 8.0, 48.0: 3.0, 52.0: 2.0, 56.0: 3.0, 60.0: 7.0, 64.0: 18.0, 68.0: 4.0, 72.0: 3.0, 80.0: 2.0, 84.0: 8.0}};7;253
20.0;(82, 66, 61, 28, 25, 26);1202.0;250.0;100.0;0.2;1.0;{82: 1202.0};{26: 1190.0, 25: 12.0};{82: {20.0: 18.0, 24.0: 63.0, 28.0: 109.0, 32.0: 121.0, 36.0: 86.0, 40.0: 88.0, 44.0: 80.0, 48.0: 65.0, 52.0: 67.0, 56.0: 77.0, 60.0: 73.0, 64.0: 79.0, 68.0: 84.0, 72.0: 72.0, 76.0: 62.0, 80.0: 31.0, 84.0: 18.0, 88.0: 6.0, 92.0: 3.0}};6;254
20.0;(45, 44, 43, 37, 23, 22, 21, 20, 24, 25, 26);6428.0;250.0;100.0;0.2;1.0;{45: 6428.0};{26: 6250.0, 44: 178.0};{45: {20.0: 179.0, 24.0: 634.0, 28.0: 1218.0, 32.0: 1184.0, 40.0: 934.0, 44.0: 872.0, 52.0: 638.0, 60.0: 769.0}};11;255
20.0;(75, 76, 72, 70, 58, 53, 28, 25, 26);538.0;250.0;100.0;0.2;1.0;{75: 538.0};{26: 535.0, 25: 3.0};{75: {20.0: 6.0, 24.0: 21.0, 28.0: 47.0, 32.0: 49.0, 36.0: 40.0, 40.0: 43.0, 44.0: 47.0, 48.0: 32.0, 52.0: 30.0, 56.0: 26.0, 60.0: 35.0, 64.0: 32.0, 68.0: 30.0, 72.0: 42.0, 76.0: 23.0, 80.0: 20.0, 84.0: 8.0, 88.0: 7.0}};9;256
20.0;(1, 7, 8, 9, 21, 22);3.0;250.0;100.0;0.2;0.7000000000000002;{1: 3.0};{22: 2.0, 21: 1.0};{1: {20.0: 3.0}};6;257
20.0;(64, 47, 46, 45, 33, 32, 31, 17, 14);93.0;250.0;100.0;0.2;1.0;{64: 93.0};{14: 90.0, 46: 2.0, 47: 1.0};{64: {20.0: 4.0, 28.0: 1.0, 36.0: 21.0, 40.0: 28.0, 52.0: 12.0, 60.0: 11.0, 68.0: 16.0}};9;258
20.0;(43, 37, 23, 22, 21, 20, 24, 25, 26);365.0;250.0;100.0;0.2;1.0;{43: 365.0};{26: 361.0, 25: 1.0, 23: 3.0};{43: {20.0: 5.0, 28.0: 40.0, 32.0: 37.0, 36.0: 36.0, 40.0: 30.0, 44.0: 28.0, 48.0: 25.0, 52.0: 27.0, 56.0: 21.0, 60.0: 26.0, 64.0: 22.0, 68.0: 29.0, 76.0: 21.0, 80.0: 18.0}};9;259
20.0;(25, 24, 19, 12, 11);8932.0;250.0;100.0;0.2;1.0;{25: 8932.0};{11: 8819.0, 12: 113.0};{25: {20.0: 115.0, 24.0: 451.0, 28.0: 849.0, 32.0: 834.0, 36.0: 697.0, 40.0: 712.0, 44.0: 579.0, 48.0: 496.0, 52.0: 464.0, 56.0: 500.0, 60.0: 536.0, 64.0: 578.0, 68.0: 618.0, 72.0: 562.0, 76.0: 443.0, 80.0: 279.0, 84.0: 129.0, 88.0: 67.0, 92.0: 23.0}};5;260
20.0;(36, 23, 22, 21, 9);1.0;250.0;100.0;0.2;0.8000000000000003;{36: 1.0};{9: 1.0};{36: {20.0: 1.0}};5;261
