ID,segment_id,pois_type,type_ID,dir,dist_along_segment,ID,demand_0,tc_0,demand_1,tc_1
148,20.0,od,32.0,2,15887.6367,148,0.0,0.0,131.37684477517587,2028.4179999999976
149,20.0,ra,78.0,0,22308.8999,149,132.21387350063176,2059.0009999999957,0.0,0.0
150,20.0,ra,79.0,1,22364.4499,150,0.0,0.0,302.00666510254763,2028.4179999999976
151,20.0,link,8.0,2,37253.2285,151,307.70387531728534,2059.0009999999957,0.0,2028.4179999999976
152,21.0,link,8.0,2,0.0,152,0.0,0.0,0.0,0.0
153,21.0,ra,87.0,2,29246.6422,153,0.0,0.0,0.0,0.0
154,21.0,link,10.0,2,32474.4736,154,0.0,0.0,0.0,0.0
155,22.0,link,8.0,2,0.0,155,0.0,82096.60909999792,21196.337801627546,83135.46439999742
156,22.0,link,9.0,2,25496.1441,156,20931.469757349187,82096.60909999792,0.0,83135.46439999742
157,23.0,link,,2,0.0,157,0.0,0.0,0.0,0.0
158,23.0,link,9.0,2,348.031,158,0.0,0.0,0.0,0.0
159,24.0,link,9.0,2,0.0,159,0.0,46680.36479999619,2267.0853848872225,46274.10499999556
160,24.0,od,36.0,2,4899.2528,160,2286.989079514028,46680.36479999619,2549.5487426445798,45950.16459999555
161,24.0,ra,88.0,0,7001.1249,161,975.489016772756,46410.484099996196,0.0,0.0
162,24.0,ra,91.0,1,10447.7612,162,0.0,0.0,9378.232341706085,45950.16459999555
163,24.0,ra,97.0,0,30840.5692,163,11064.001506378952,46410.484099996196,0.0,0.0
164,24.0,ra,98.0,1,30857.3341,164,0.0,0.0,11445.64126265756,45950.16459999555
165,24.0,ra,108.0,2,55766.1486,165,11568.082064268929,46410.484099996196,9297.825343376833,45950.16459999555
166,24.0,ra,114.0,2,76000.7341,166,9390.969086177638,46410.484099996196,999.2969312730932,45950.16459999555
167,24.0,link,15.0,2,78175.4748,167,1009.3076867896438,46410.484099996196,0.0,45950.16459999555
168,25.0,link,9.0,2,0.0,168,0.0,39977.22129999814,14600.616629224018,41422.336399998276
169,25.0,link,10.0,2,35248.1726,169,14091.23996450731,39977.22129999814,0.0,41422.336399998276
170,26.0,link,10.0,2,0.0,170,0.0,39977.22129999814,5542.688080343531,41422.336399998276
171,26.0,od,38.0,2,13380.9161,171,5349.318441264081,39977.22129999814,3645.7165246260743,33945.66090000011
172,26.0,link,11.0,2,24120.7763,172,3644.322974065825,33932.685400000126,0.0,33945.66090000011
173,27.0,link,11.0,2,0.0,173,0.0,40068.81249999969,6314.704835726233,39996.28099999957
174,27.0,ra,99.0,0,15398.2815,174,6169.90854245714,40068.81249999969,0.0,0.0
175,27.0,ra,100.0,1,15788.23,175,0.0,0.0,3931.5417509168815,39996.28099999957
176,27.0,od,39.0,2,25617.9983,176,4094.919162622968,40068.81249999969,2417.674501349858,37702.01599999952
177,27.0,ra,107.0,2,32030.5851,177,2418.964906191625,37722.138999999566,7610.981713270048,37702.01599999952
178,27.0,ra,111.0,0,51994.4553,178,7530.798866623493,37722.138999999566,0.0,0.0
179,27.0,ra,110.0,1,52217.786,179,0.0,0.0,10645.560088767865,37702.01599999952
180,27.0,ra,113.0,2,80453.836,180,10735.487146193049,37722.138999999566,752.5184027201198,37702.01599999952
181,27.0,od,40.0,2,82449.7993,181,752.9200504149795,37722.138999999566,9425.363302103227,37972.62299999953
182,27.0,ra,115.0,0,99290.1863,182,6399.60774919069,38001.54799999957,0.0,0.0
183,27.0,ra,116.0,2,107271.2695,183,3032.9351631678996,38001.54799999957,8210.912772599528,37972.62299999953
