,start_timestep,route,fleet_size,charge_cap,batt_cap,d_spec,SOC_init,fleet_id
164,16.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",2.0,114.0,82.08,0.288,0.5,164
165,17.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",3.0,47.0,54.05,0.23,0.4,165
166,18.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",3.0,110.0,88.16,0.232,0.7,166
167,19.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",6.0,64.0,110.6,0.28,0.7,167
168,20.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",16.0,39.0,45.03,0.237,0.3,168
169,21.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",23.0,110.0,88.16,0.232,0.7,169
170,22.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",37.0,39.0,45.03,0.237,0.3,170
171,23.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",61.0,39.0,45.03,0.237,0.3,171
172,24.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",70.0,39.0,45.03,0.237,0.3,172
173,25.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",99.0,110.0,88.16,0.232,0.7,173
174,26.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",149.0,30.0,45.72,0.223,0.3,174
175,27.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",156.0,114.0,82.08,0.288,0.5,175
176,28.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",192.0,110.0,88.16,0.232,0.7,176
177,29.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",225.0,85.0,81.2,0.232,0.6,177
178,30.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",276.0,108.0,103.09,0.237,0.7,178
179,31.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",259.0,40.0,51.98,0.231,0.4,179
180,32.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",257.0,110.0,88.16,0.232,0.7,180
181,33.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",218.0,110.0,88.16,0.232,0.7,181
182,34.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",219.0,47.0,54.05,0.23,0.4,182
183,35.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",199.0,114.0,82.08,0.288,0.5,183
184,36.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",210.0,77.0,88.8,0.24,0.6,184
185,37.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",184.0,110.0,88.16,0.232,0.7,185
186,38.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",191.0,30.0,45.72,0.223,0.3,186
187,39.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",210.0,67.0,53.11,0.226,0.4,187
188,40.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",193.0,103.0,108.0,0.27,0.7,188
189,41.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",171.0,41.0,68.2,0.22,0.6,189
190,42.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",189.0,103.0,108.0,0.27,0.7,190
191,43.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",204.0,47.0,54.05,0.23,0.4,191
192,44.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",194.0,40.0,51.98,0.231,0.4,192
193,45.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",177.0,85.0,81.2,0.232,0.6,193
194,46.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",152.0,103.0,107.94,0.257,0.7,194
195,47.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",141.0,30.0,45.72,0.223,0.3,195
196,48.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",160.0,110.0,88.16,0.232,0.7,196
197,49.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",168.0,64.0,110.6,0.28,0.7,197
198,50.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",119.0,41.0,68.2,0.22,0.6,198
199,51.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",118.0,67.0,53.11,0.226,0.4,199
200,52.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",136.0,41.0,68.2,0.22,0.6,200
201,53.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",121.0,110.0,88.16,0.232,0.7,201
202,54.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",144.0,114.0,82.08,0.288,0.5,202
203,55.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",124.0,110.0,88.16,0.232,0.7,203
204,56.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",140.0,64.0,110.6,0.28,0.7,204
205,57.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",148.0,77.0,88.8,0.24,0.6,205
206,58.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",114.0,41.0,68.2,0.22,0.6,206
207,59.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",148.0,110.0,88.16,0.232,0.7,207
208,60.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",162.0,110.0,88.16,0.232,0.7,208
209,61.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",143.0,110.0,88.16,0.232,0.7,209
210,62.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",141.0,103.0,108.0,0.27,0.7,210
211,63.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",156.0,110.0,88.16,0.232,0.7,211
212,64.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",156.0,114.0,82.08,0.288,0.5,212
213,65.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",157.0,41.0,68.2,0.22,0.6,213
214,66.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",164.0,40.0,51.98,0.231,0.4,214
215,67.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",157.0,41.0,68.2,0.22,0.6,215
216,68.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",154.0,110.0,88.16,0.232,0.7,216
217,69.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",137.0,110.0,88.16,0.232,0.7,217
218,70.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",173.0,114.0,82.08,0.288,0.5,218
219,71.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",162.0,110.0,88.16,0.232,0.7,219
220,72.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",156.0,110.0,88.16,0.232,0.7,220
221,73.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",113.0,39.0,45.03,0.237,0.3,221
222,74.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",112.0,110.0,88.16,0.232,0.7,222
223,75.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",117.0,39.0,45.03,0.237,0.3,223
224,76.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",112.0,110.0,88.16,0.232,0.7,224
225,77.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",108.0,110.0,88.16,0.232,0.7,225
226,78.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",103.0,30.0,45.72,0.223,0.3,226
227,79.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",81.0,41.0,68.2,0.22,0.6,227
228,80.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",93.0,40.0,51.98,0.231,0.4,228
229,81.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",54.0,110.0,88.16,0.232,0.7,229
230,82.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",50.0,103.0,108.0,0.27,0.7,230
231,83.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",39.0,64.0,110.6,0.28,0.7,231
232,84.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",34.0,114.0,82.08,0.288,0.5,232
233,85.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",22.0,41.0,68.2,0.22,0.6,233
234,86.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",37.0,110.0,88.16,0.232,0.7,234
235,87.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",14.0,39.0,45.03,0.237,0.3,235
236,88.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",28.0,114.0,82.08,0.288,0.5,236
237,89.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",10.0,41.0,68.2,0.22,0.6,237
238,90.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",10.0,110.0,88.16,0.232,0.7,238
239,91.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",7.0,85.0,81.2,0.232,0.6,239
240,92.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",6.0,47.0,54.05,0.23,0.4,240
241,93.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",1.0,114.0,82.08,0.288,0.5,241
242,94.0,"(46, 47, 48, 49, 50, 51, 67, 66, 65, 64, 57, 58, 33, 32, 31, 30, 29, 28, 15, 14, 13, 12, 11, 1, 2)",2.0,103.0,108.0,0.27,0.7,242
243,11.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",1.0,103.0,107.94,0.257,0.7,243
244,16.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",1.0,110.0,88.16,0.232,0.7,244
245,17.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",2.0,108.0,103.09,0.237,0.7,245
246,19.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",1.0,103.0,107.94,0.257,0.7,246
247,20.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",9.0,64.0,110.6,0.28,0.7,247
248,21.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",5.0,85.0,81.2,0.232,0.6,248
249,22.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",3.0,110.0,88.16,0.232,0.7,249
250,23.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",10.0,110.0,88.16,0.232,0.7,250
251,24.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",17.0,110.0,88.16,0.232,0.7,251
252,25.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",15.0,103.0,107.94,0.257,0.7,252
253,26.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",25.0,64.0,110.6,0.28,0.7,253
254,27.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",34.0,103.0,108.0,0.27,0.7,254
255,28.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",34.0,108.0,103.09,0.237,0.7,255
256,29.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",46.0,64.0,110.6,0.28,0.7,256
257,30.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",42.0,64.0,110.6,0.28,0.7,257
258,31.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",48.0,103.0,108.0,0.27,0.7,258
259,32.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",40.0,103.0,107.94,0.257,0.7,259
260,33.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",63.0,41.0,68.2,0.22,0.6,260
261,34.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",37.0,110.0,88.16,0.232,0.7,261
262,35.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",38.0,41.0,68.2,0.22,0.6,262
263,36.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",34.0,41.0,68.2,0.22,0.6,263
264,37.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",21.0,41.0,68.2,0.22,0.6,264
265,38.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",40.0,114.0,82.08,0.288,0.5,265
266,39.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",27.0,103.0,107.94,0.257,0.7,266
267,40.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",43.0,78.0,64.12,0.225,0.5,267
268,41.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",34.0,103.0,107.94,0.257,0.7,268
269,42.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",24.0,110.0,88.16,0.232,0.7,269
270,43.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",30.0,103.0,107.94,0.257,0.7,270
271,44.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",40.0,103.0,108.0,0.27,0.7,271
272,45.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",30.0,64.0,110.6,0.28,0.7,272
273,46.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",21.0,85.0,81.2,0.232,0.6,273
274,47.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",28.0,110.0,88.16,0.232,0.7,274
275,48.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",31.0,41.0,68.2,0.22,0.6,275
276,49.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",29.0,103.0,107.94,0.257,0.7,276
277,50.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",41.0,110.0,88.16,0.232,0.7,277
278,51.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",20.0,110.0,88.16,0.232,0.7,278
279,52.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",24.0,103.0,107.94,0.257,0.7,279
280,53.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",25.0,110.0,88.16,0.232,0.7,280
281,54.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",24.0,103.0,108.0,0.27,0.7,281
282,55.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",21.0,64.0,110.6,0.28,0.7,282
283,56.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",27.0,41.0,68.2,0.22,0.6,283
284,57.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",30.0,77.0,88.8,0.24,0.6,284
285,58.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",15.0,64.0,110.6,0.28,0.7,285
286,59.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",33.0,41.0,68.2,0.22,0.6,286
287,60.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",29.0,64.0,110.6,0.28,0.7,287
288,61.0,"(46, 47, 48, 49, 50, 51, 67, 66, 64, 65, 58, 57, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",20.0,103.0,107.94,0.257,0.7,288
